%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.03,DR. M.V.LAKSHMI REDDY,CUDDAPAH,14,IND,M,ANDHRA PRADESH,255,750722,739280,1107474,67.79
0.02,P.SUBBARAYUDU,CUDDAPAH,15,IND,M,ANDHRA PRADESH,166,750722,739280,1107474,67.79
43.16,S.GANGADHAR,HINDUPUR,1,INC,M,ANDHRA PRADESH,284096,671283,658243,1152897,58.23
39.19,S.RAMACHANDRA REDDY,HINDUPUR,2,TDP,M,ANDHRA PRADESH,257958,671283,658243,1152897,58.23
16.47,SMT. ANJANI DEVI PAMUDURTHI,HINDUPUR,3,BJP,F,ANDHRA PRADESH,108394,671283,658243,1152897,58.23
0.67,ESWARRAO DUGGINENI,HINDUPUR,4,LS,M,ANDHRA PRADESH,4390,671283,658243,1152897,58.23
0.19,BOYA NARASIMHULU,HINDUPUR,5,IND,M,ANDHRA PRADESH,1277,671283,658243,1152897,58.23
0.16,S. RAJASEKHAR,HINDUPUR,6,IND,M,ANDHRA PRADESH,1037,671283,658243,1152897,58.23
0.09,B.N.ADINARAYANA GUPTA,HINDUPUR,7,IND,M,ANDHRA PRADESH,584,671283,658243,1152897,58.23
0.08,KRISHNA REDDY U.V.,HINDUPUR,8,IND,M,ANDHRA PRADESH,507,671283,658243,1152897,58.23
47.65,ANANTHA VENKATARAMI REDDY,ANANTAPUR,1,INC,M,ANDHRA PRADESH,320474,688126,672528,1213025,56.73
35.4,K.RAMAKRISHNA,ANANTAPUR,2,CPI,M,ANDHRA PRADESH,238076,688126,672528,1213025,56.73
13.88,VELURI KESAVA CHOWDARI,ANANTAPUR,3,BJP,M,ANDHRA PRADESH,93339,688126,672528,1213025,56.73
1.38,C. PEDDANNA,ANANTAPUR,4,IND,M,ANDHRA PRADESH,9273,688126,672528,1213025,56.73
0.82,BANGI SUDARSHAN,ANANTAPUR,5,IND,M,ANDHRA PRADESH,5516,688126,672528,1213025,56.73
0.4,M.ADIL BASHA,ANANTAPUR,6,IND,M,ANDHRA PRADESH,2662,688126,672528,1213025,56.73
0.21,BELAGALLA RAMESH BABU,ANANTAPUR,7,IND,M,ANDHRA PRADESH,1430,688126,672528,1213025,56.73
0.16,M.VENKATARAMUDU,ANANTAPUR,8,IND,M,ANDHRA PRADESH,1085,688126,672528,1213025,56.73
0.1,J. BHEEMALINGAIAH,ANANTAPUR,9,IND,M,ANDHRA PRADESH,673,688126,672528,1213025,56.73
48.91,KOTLA VIJAYA BHASKARA REDDY,KURNOOL,1,INC,M,ANDHRA PRADESH,368044,766572,752475,1137417,67.4
47.21,K.E.KRISHNAMURTHY,KURNOOL,2,TDP,M,ANDHRA PRADESH,355208,766572,752475,1137417,67.4
2.32,K.VENKATASWAMY,KURNOOL,3,BJP,M,ANDHRA PRADESH,17446,766572,752475,1137417,67.4
0.81,R.DAVID,KURNOOL,4,BSP,M,ANDHRA PRADESH,6119,766572,752475,1137417,67.4
0.21,K.BHASKARA REDDY,KURNOOL,5,IND,M,ANDHRA PRADESH,1553,766572,752475,1137417,67.4
0.11,SURYANARAYANAREDDY ERIGELA,KURNOOL,6,IND,M,ANDHRA PRADESH,836,766572,752475,1137417,67.4
0.09,B.RAGHAVA REDDY,KURNOOL,7,IND,M,ANDHRA PRADESH,705,766572,752475,1137417,67.4
0.09,RANGAPPA NAIDU,KURNOOL,8,IND,M,ANDHRA PRADESH,696,766572,752475,1137417,67.4
0.09,CHANDRASEKHAR,KURNOOL,9,IND,M,ANDHRA PRADESH,670,766572,752475,1137417,67.4
0.06,RAMAPULLA REDDY ERIGELA,KURNOOL,10,IND,M,ANDHRA PRADESH,441,766572,752475,1137417,67.4
0.05,PRABHAKARA REDDY,KURNOOL,11,IND,M,ANDHRA PRADESH,410,766572,752475,1137417,67.4
0.05,M.VENUGOPAL REDDY,KURNOOL,12,IND,M,ANDHRA PRADESH,347,766572,752475,1137417,67.4
48.47,BHUMA NAGI REDDY,NANDYAL,1,TDP,M,ANDHRA PRADESH,338100,712047,697579,1102794,64.57
47.8,GANGULA PRATHAPA REDDY,NANDYAL,2,INC,M,ANDHRA PRADESH,333450,712047,697579,1102794,64.57
2.7,SYED JAFFAR ALI KHAN,NANDYAL,3,BJP,M,ANDHRA PRADESH,18841,712047,697579,1102794,64.57
0.33,MUKKAMALLA CHANDRA SEKHAR REDDY,NANDYAL,4,IND,M,ANDHRA PRADESH,2310,712047,697579,1102794,64.57
0.15,SINGAM VENKATARAMI REDDY,NANDYAL,5,IND,M,ANDHRA PRADESH,1028,712047,697579,1102794,64.57
0.14,THUPAKULA VENKATESWARA RAO,NANDYAL,6,IND,M,ANDHRA PRADESH,1004,712047,697579,1102794,64.57
0.14,GANDHAM PEDDA RASI REDDY,NANDYAL,7,IND,M,ANDHRA PRADESH,997,712047,697579,1102794,64.57
0.12,LINGAM RADHA KRISHNA,NANDYAL,8,IND,M,ANDHRA PRADESH,855,712047,697579,1102794,64.57
0.11,GANDHAM SIVAKANTHA REDDY,NANDYAL,9,IND,M,ANDHRA PRADESH,741,712047,697579,1102794,64.57
0.04,SINGAM VENKATESWAR REDDY,NANDYAL,10,IND,M,ANDHRA PRADESH,253,712047,697579,1102794,64.57
42.82,DR.MALLU RAVI,NAGARKURNOOL (SC),1,INC,M,ANDHRA PRADESH,329127,784503,768607,1187292,66.07
40.26,DR. MANDA JAGANNATH,NAGARKURNOOL (SC),2,TDP,M,ANDHRA PRADESH,309452,784503,768607,1187292,66.07
16.29,DR.S. BALU,NAGARKURNOOL (SC),3,BJP,M,ANDHRA PRADESH,125201,784503,768607,1187292,66.07
0.48,DEVARAPAGA BANGARAIAH,NAGARKURNOOL (SC),4,IND,M,ANDHRA PRADESH,3704,784503,768607,1187292,66.07
0.1,A.R.R. KUMAR,NAGARKURNOOL (SC),5,NTRTDP(LP),M,ANDHRA PRADESH,800,784503,768607,1187292,66.07
0.04,BUDDULA SRINIVASULU,NAGARKURNOOL (SC),6,IND,M,ANDHRA PRADESH,323,784503,768607,1187292,66.07
37.25,S.JAIPAL REDDY,MAHABUBNAGAR,1,JD,M,ANDHRA PRADESH,278302,761072,747075,1231361,61.81
34.22,DR. MALLIKARJUN,MAHABUBNAGAR,2,INC,M,ANDHRA PRADESH,255661,761072,747075,1231361,61.81
27.69,A.P.JITHENDER REDDY,MAHABUBNAGAR,3,BJP,M,ANDHRA PRADESH,206834,761072,747075,1231361,61.81
0.44,R.ANJANEYULU SAGAR,MAHABUBNAGAR,4,IND,M,ANDHRA PRADESH,3292,761072,747075,1231361,61.81
0.4,SINGAMALA RANI RATNAMALA,MAHABUBNAGAR,5,BSP,F,ANDHRA PRADESH,2986,761072,747075,1231361,61.81
44.65,SULTAN SALAHUDDIN OWAISI,HYDERABAD,1,AIMIM,M,ANDHRA PRADESH,485785,1102649,1088060,1507135,73.16
38.07,BADDAM BAL REDDY,HYDERABAD,2,BJP,M,ANDHRA PRADESH,414173,1102649,1088060,1507135,73.16
8.71,LAXMA REDDY KICHANNAGARI,HYDERABAD,3,INC,M,ANDHRA PRADESH,94756,1102649,1088060,1507135,73.16
7.0,K.S.RATNAM,HYDERABAD,4,TDP,M,ANDHRA PRADESH,76216,1102649,1088060,1507135,73.16
0.45,RAJENDRA KUMAR,HYDERABAD,5,SJP(R),M,ANDHRA PRADESH,4901,1102649,1088060,1507135,73.16
0.26,K. CHANDRA SHEKHAR,HYDERABAD,6,IND,M,ANDHRA PRADESH,2799,1102649,1088060,1507135,73.16
0.2,K. KISHAN,HYDERABAD,7,IND,M,ANDHRA PRADESH,2186,1102649,1088060,1507135,73.16
0.16,SWAMY,HYDERABAD,8,IND,M,ANDHRA PRADESH,1777,1102649,1088060,1507135,73.16
0.08,SMT.S. CHANDI BAI,HYDERABAD,9,AIRJP,F,ANDHRA PRADESH,909,1102649,1088060,1507135,73.16
0.07,BHAGVAN DAS,HYDERABAD,10,IND,M,ANDHRA PRADESH,781,1102649,1088060,1507135,73.16
0.07,GOLKONDA YADAIAH,HYDERABAD,11,IND,M,ANDHRA PRADESH,713,1102649,1088060,1507135,73.16
0.06,E.V. NARSIMHA CHARY,HYDERABAD,12,SAP,M,ANDHRA PRADESH,665,1102649,1088060,1507135,73.16
0.06,BEERAM MAHESH CHANDER,HYDERABAD,13,SHS,M,ANDHRA PRADESH,643,1102649,1088060,1507135,73.16
0.05,JUDE,HYDERABAD,14,IND,M,ANDHRA PRADESH,554,1102649,1088060,1507135,73.16
0.04,NAGULAPALLI MALLESHA,HYDERABAD,15,IND,M,ANDHRA PRADESH,391,1102649,1088060,1507135,73.16
0.04,ARVIND KUMAR,HYDERABAD,16,IND,M,ANDHRA PRADESH,386,1102649,1088060,1507135,73.16
0.03,P. KESHAN REDDY,HYDERABAD,17,IND,M,ANDHRA PRADESH,318,1102649,1088060,1507135,73.16
0.01,S. IQBAL SINGH WALIA,HYDERABAD,18,IND,M,ANDHRA PRADESH,107,1102649,1088060,1507135,73.16
49.02,BANDARU DATTATREYA,SECUNDERABAD,1,BJP,M,ANDHRA PRADESH,438586,906699,894773,1693970,53.53
28.24,P.V.RAJESWAR RAO,SECUNDERABAD,2,INC,M,ANDHRA PRADESH,252676,906699,894773,1693970,53.53
21.58,ALLADI P.RAJKUMAR,SECUNDERABAD,3,TDP,M,ANDHRA PRADESH,193087,906699,894773,1693970,53.53
0.16,B.DAVID,SECUNDERABAD,4,IND,M,ANDHRA PRADESH,1438,906699,894773,1693970,53.53
0.14,BEERAPU RAM MOHAN REDDY,SECUNDERABAD,5,SAP,M,ANDHRA PRADESH,1255,906699,894773,1693970,53.53
0.09,E.P.A. RASHEED,SECUNDERABAD,6,IND,M,ANDHRA PRADESH,809,906699,894773,1693970,53.53
0.09,BIJJI RAMU,SECUNDERABAD,7,SHS,M,ANDHRA PRADESH,766,906699,894773,1693970,53.53
0.08,SLEEVA GALLELI,SECUNDERABAD,8,IND,M,ANDHRA PRADESH,723,906699,894773,1693970,53.53
0.08,N.DASARATHA,SECUNDERABAD,9,IND,M,ANDHRA PRADESH,695,906699,894773,1693970,53.53
0.07,K.S.GANSESH RAO,SECUNDERABAD,10,IND,M,ANDHRA PRADESH,659,906699,894773,1693970,53.53
0.07,M.PANDU YADAV,SECUNDERABAD,11,RJD,M,ANDHRA PRADESH,630,906699,894773,1693970,53.53
0.07,AMBATI KRISHNA MURTHY,SECUNDERABAD,12,AJBP,M,ANDHRA PRADESH,592,906699,894773,1693970,53.53
0.06,H.B.CHETTRI,SECUNDERABAD,13,AIRJP,M,ANDHRA PRADESH,565,906699,894773,1693970,53.53
0.06,A.MANOJ KUMAR,SECUNDERABAD,14,IND,M,ANDHRA PRADESH,552,906699,894773,1693970,53.53
0.06,B. BHASKAR BENNY,SECUNDERABAD,15,IND,M,ANDHRA PRADESH,509,906699,894773,1693970,53.53
0.05,PADAM YADAGIRI,SECUNDERABAD,16,IND,M,ANDHRA PRADESH,480,906699,894773,1693970,53.53
0.04,GANTA SATYANARAYANA REDDY,SECUNDERABAD,17,IND,M,ANDHRA PRADESH,386,906699,894773,1693970,53.53
0.02,THUMMALA PRAFUL RAM REDDY,SECUNDERABAD,18,IND,M,ANDHRA PRADESH,215,906699,894773,1693970,53.53
0.02,P.RAJA RAM SHASTRI,SECUNDERABAD,19,ABRRP(P),M,ANDHRA PRADESH,150,906699,894773,1693970,53.53
35.3,MALYALA RAJAIAH,SIDDIPET (SC),1,TDP,M,ANDHRA PRADESH,348194,1004227,986267,1568558,64.02
34.19,YELLAIAH NANDI,SIDDIPET (SC),2,INC,M,ANDHRA PRADESH,337169,1004227,986267,1568558,64.02
29.69,N.A. KRISHNA,SIDDIPET (SC),3,BJP,M,ANDHRA PRADESH,292778,1004227,986267,1568558,64.02
0.26,N.RAMLINGAM,SIDDIPET (SC),4,IND,M,ANDHRA PRADESH,2593,1004227,986267,1568558,64.02
0.22,DR. NIMMATOTA VENKATESHWARLU,SIDDIPET (SC),5,RJD,M,ANDHRA PRADESH,2143,1004227,986267,1568558,64.02
0.15,B.L.SATISH MAHAJAN,SIDDIPET (SC),6,AIRJP,M,ANDHRA PRADESH,1515,1004227,986267,1568558,64.02
0.1,ANUMULA SATYANARAYAN RAO,SIDDIPET (SC),7,SAP,M,ANDHRA PRADESH,999,1004227,986267,1568558,64.02
0.09,YERUPULA SAMAIAH,SIDDIPET (SC),8,IND,M,ANDHRA PRADESH,876,1004227,986267,1568558,64.02
34.12,M.BAGA REDDY,MEDAK,1,INC,M,ANDHRA PRADESH,269122,803484,788862,1221385,65.78
32.03,ALE NARENDRA,MEDAK,2,BJP,M,ANDHRA PRADESH,252642,803484,788862,1221385,65.78
30.44,PATLOLLA MANIK REDDY,MEDAK,3,TDP,M,ANDHRA PRADESH,240166,803484,788862,1221385,65.78
1.58,GURUJADA BEERAIAH YADAV,MEDAK,4,SP,M,ANDHRA PRADESH,12465,803484,788862,1221385,65.78
1.09,MOHD. WAHEED AHMED,MEDAK,5,BSP,M,ANDHRA PRADESH,8634,803484,788862,1221385,65.78
0.26,GANTA BABU,MEDAK,6,IND,M,ANDHRA PRADESH,2066,803484,788862,1221385,65.78
0.24,C.MANIK RAO,MEDAK,7,JTP,M,ANDHRA PRADESH,1907,803484,788862,1221385,65.78
0.19,C. BHAGYA REKHA,MEDAK,8,IND,F,ANDHRA PRADESH,1536,803484,788862,1221385,65.78
0.04,L.MURALIDHAR,MEDAK,9,IND,M,ANDHRA PRADESH,324,803484,788862,1221385,65.78
38.48,GANGAREDDY GADDAM,NIZAMABAD,1,TDP,M,ANDHRA PRADESH,281851,745538,732554,1136178,65.62
34.0,ATMACHARAN REDDY GADDAM,NIZAMABAD,2,BJP,M,ANDHRA PRADESH,249095,745538,732554,1136178,65.62
26.77,KESHAVA RAO,NIZAMABAD,3,INC,M,ANDHRA PRADESH,196106,745538,732554,1136178,65.62
0.66,KANTHAIAH.S,NIZAMABAD,4,BSP,M,ANDHRA PRADESH,4817,745538,732554,1136178,65.62
0.09,ANIL REDDY,NIZAMABAD,5,IND,M,ANDHRA PRADESH,685,745538,732554,1136178,65.62
39.49,DR.S.VENUGOPALA CHARY,ADILABAD,1,TDP,M,ANDHRA PRADESH,291168,752835,737375,1078788,69.79
34.94,ALLOLA INDRAKARAN REDDY,ADILABAD,2,INC,M,ANDHRA PRADESH,257634,752835,737375,1078788,69.79
24.29,VISHNU PRAKASH BAJAJ,ADILABAD,3,BJP,M,ANDHRA PRADESH,179134,752835,737375,1078788,69.79
0.56,ADDI BHOJA REDDY,ADILABAD,4,IND,M,ANDHRA PRADESH,4145,752835,737375,1078788,69.79
0.52,JADI NARSAIAH,ADILABAD,5,IND,M,ANDHRA PRADESH,3800,752835,737375,1078788,69.79
0.12,NETAVATH RAMDAS,ADILABAD,6,IND,M,ANDHRA PRADESH,878,752835,737375,1078788,69.79
0.08,SOORAM GANGAREDDY,ADILABAD,7,IND,M,ANDHRA PRADESH,616,752835,737375,1078788,69.79
39.71,C. SUGUNA KUMARI,PEDDAPALLI (SC),1,TDP,F,ANDHRA PRADESH,322801,831920,812795,1307830,63.61
38.96,G.VENKATA SWAMY,PEDDAPALLI (SC),2,INC,M,ANDHRA PRADESH,316627,831920,812795,1307830,63.61
19.56,LINGAIAH KASIPETA,PEDDAPALLI (SC),3,BJP,M,ANDHRA PRADESH,158979,831920,812795,1307830,63.61
0.95,JANNU ODELU,PEDDAPALLI (SC),4,IND,M,ANDHRA PRADESH,7702,831920,812795,1307830,63.61
0.28,KANNAM RAGHU,PEDDAPALLI (SC),5,BSP,M,ANDHRA PRADESH,2282,831920,812795,1307830,63.61
0.23,ANDE BHANUMURTHY,PEDDAPALLI (SC),6,IND,M,ANDHRA PRADESH,1877,831920,812795,1307830,63.61
0.2,VENNA RAJAMALLU,PEDDAPALLI (SC),7,IND,M,ANDHRA PRADESH,1617,831920,812795,1307830,63.61
0.11,SIRIKONDA SAMBAIAH,PEDDAPALLI (SC),8,IND,M,ANDHRA PRADESH,910,831920,812795,1307830,63.61
42.83,CHENNAMANENI VIDYASAGAR RAO,KARIMNAGAR,1,BJP,M,ANDHRA PRADESH,329030,784303,768217,1248019,62.84
30.33,LGANDULA RAMANA,KARIMNAGAR,2,TDP,M,ANDHRA PRADESH,233033,784303,768217,1248019,62.84
24.32,MENENI SATYANARAYANA RAO,KARIMNAGAR,3,INC,M,ANDHRA PRADESH,186807,784303,768217,1248019,62.84
1.23,PURELLA RAMULU,KARIMNAGAR,4,BSP,M,ANDHRA PRADESH,9457,784303,768217,1248019,62.84
0.84,GUNTI RAMESH,KARIMNAGAR,5,IND,M,ANDHRA PRADESH,6484,784303,768217,1248019,62.84
0.44,"ACHYUTHA RAJU,B.",KARIMNAGAR,6,IND,M,ANDHRA PRADESH,3406,784303,768217,1248019,62.84
47.04,CHADA SURESH REDDY,HANAMKONDA,1,TDP,M,ANDHRA PRADESH,287277,630487,610691,1116538,56.47
39.59,KAMALUDDIN AHMED M.,HANAMKONDA,2,INC,M,ANDHRA PRADESH,241786,630487,610691,1116538,56.47
9.86,SIRIKONDA MADUSUDANA CHARY,HANAMKONDA,3,NTRTDP(LP),M,ANDHRA PRADESH,60242,630487,610691,1116538,56.47
1.36,UPENDER REDDY VALLEPU,HANAMKONDA,4,MCPI(S),M,ANDHRA PRADESH,8307,630487,610691,1116538,56.47
0.68,KATKAM YADAGIRI,HANAMKONDA,5,BSP,M,ANDHRA PRADESH,4129,630487,610691,1116538,56.47
0.63,BOKKA PRABHAKAR,HANAMKONDA,6,RJD,M,ANDHRA PRADESH,3850,630487,610691,1116538,56.47
0.53,PAKALA DEVADANAM,HANAMKONDA,7,IND,M,ANDHRA PRADESH,3217,630487,610691,1116538,56.47
0.18,K.V.SATHYA BHUSHAN,HANAMKONDA,8,IND,M,ANDHRA PRADESH,1091,630487,610691,1116538,56.47
0.13,MOHAMMED HUSSAIN,HANAMKONDA,9,IND,M,ANDHRA PRADESH,792,630487,610691,1116538,56.47
41.43,AZMEERA CHANDULAL,WARANGAL,1,TDP,M,ANDHRA PRADESH,323093,793614,779821,1126733,70.43
38.25,DR. T. KALPANA DEVI,WARANGAL,2,INC,F,ANDHRA PRADESH,298292,793614,779821,1126733,70.43
13.97,JANGA REDDY.C,WARANGAL,3,BJP,M,ANDHRA PRADESH,108942,793614,779821,1126733,70.43
2.23,BOJJA BIXAMAIAH,WARANGAL,4,IND,M,ANDHRA PRADESH,17357,793614,779821,1126733,70.43
2.07,SOMA RAJANNA,WARANGAL,5,MCPI(S),M,ANDHRA PRADESH,16110,793614,779821,1126733,70.43
0.91,MOGULURI SOMA CHARY,WARANGAL,6,IND,M,ANDHRA PRADESH,7080,793614,779821,1126733,70.43
0.54,VANNALA SREERAMULU,WARANGAL,7,RJD,M,ANDHRA PRADESH,4182,793614,779821,1126733,70.43
0.5,KOTTEPAKA PRABHAKER MADIGA,WARANGAL,8,IND,M,ANDHRA PRADESH,3902,793614,779821,1126733,70.43
0.11,GUGULOTHU JETHURAM,WARANGAL,9,IND,M,ANDHRA PRADESH,863,793614,779821,1126733,70.43
40.3,NADENDLA BHASKAR RAO,KHAMMAM,1,INC,M,ANDHRA PRADESH,363747,917369,902496,1228959,74.65
39.01,THAMMINENI VEERABHADRAM,KHAMMAM,2,CPM,M,ANDHRA PRADESH,352083,917369,902496,1228959,74.65
13.07,RAVINDRA NAIK DHARAVATH,KHAMMAM,3,BJP,M,ANDHRA PRADESH,117926,917369,902496,1228959,74.65
6.16,SMT. ARUNA CHANDRA,KHAMMAM,4,IND,F,ANDHRA PRADESH,55624,917369,902496,1228959,74.65
0.5,GOPAGANI NARASAIAH,KHAMMAM,5,IND,M,ANDHRA PRADESH,4536,917369,902496,1228959,74.65
0.45,ANNAVARAPU RAJESWAR RAO,KHAMMAM,6,IND,M,ANDHRA PRADESH,4102,917369,902496,1228959,74.65
0.36,DANDA LINGAIAH,KHAMMAM,7,IND,M,ANDHRA PRADESH,3248,917369,902496,1228959,74.65
0.14,BANOTH BIKNA,KHAMMAM,8,IND,M,ANDHRA PRADESH,1230,917369,902496,1228959,74.65
35.18,SURAVARAM SUDHAKAR REDDY,NALGONDA,1,CPI,M,ANDHRA PRADESH,314983,910685,895448,1395535,65.26
32.44,HANUMANTHRAO.V,NALGONDA,2,INC,M,ANDHRA PRADESH,290528,910685,895448,1395535,65.26
30.62,INDRA SENA REDDY NALLU,NALGONDA,3,BJP,M,ANDHRA PRADESH,274174,910685,895448,1395535,65.26
0.44,JANGA REDDY PINNINTI,NALGONDA,4,JTP,M,ANDHRA PRADESH,3940,910685,895448,1395535,65.26
0.26,BATTU RAMCHANDRAIAH,NALGONDA,5,BSP,M,ANDHRA PRADESH,2360,910685,895448,1395535,65.26
0.25,GUMMI BAKKA REDDY,NALGONDA,6,IND,M,ANDHRA PRADESH,2278,910685,895448,1395535,65.26
0.2,T.RAJESHWARI,NALGONDA,7,IND,F,ANDHRA PRADESH,1822,910685,895448,1395535,65.26
0.18,POOSA SRINIVAS,NALGONDA,8,SHS,M,ANDHRA PRADESH,1630,910685,895448,1395535,65.26
0.15,DAMIDI REDDY SURENDRA,NALGONDA,9,IND,M,ANDHRA PRADESH,1337,910685,895448,1395535,65.26
0.15,ANUGU NARASIMHA REDDY,NALGONDA,10,IND,M,ANDHRA PRADESH,1315,910685,895448,1395535,65.26
0.12,SHAHINA ALLADIN,NALGONDA,11,IND,F,ANDHRA PRADESH,1081,910685,895448,1395535,65.26
39.07,BADDAM NARSIMHA REDDY,MIRYALGUDA,1,INC,M,ANDHRA PRADESH,334183,869759,855447,1227647,70.85
37.37,CHERUPALLI SEETA RAMULU,MIRYALGUDA,2,CPM,M,ANDHRA PRADESH,319685,869759,855447,1227647,70.85
11.64,JUTTUKONDA SATYANARAYANA,MIRYALGUDA,3,BJP,M,ANDHRA PRADESH,99566,869759,855447,1227647,70.85
8.25,RAMCHANDER NAIK ISLAVATH,MIRYALGUDA,4,IND,M,ANDHRA PRADESH,70608,869759,855447,1227647,70.85
1.33,MEKALA NAGESHWAR RAO,MIRYALGUDA,5,IND,M,ANDHRA PRADESH,11419,869759,855447,1227647,70.85
0.72,JALAPU RAM REDDY,MIRYALGUDA,6,IND,M,ANDHRA PRADESH,6128,869759,855447,1227647,70.85
0.71,YERRA JOHNSON,MIRYALGUDA,7,IND,M,ANDHRA PRADESH,6051,869759,855447,1227647,70.85
0.39,DAIDA LINGAIAH,MIRYALGUDA,8,IND,M,ANDHRA PRADESH,3299,869759,855447,1227647,70.85
0.35,GUNDA TIRUPATHAIAH,MIRYALGUDA,9,IND,M,ANDHRA PRADESH,3030,869759,855447,1227647,70.85
0.13,MARRI NEHEMIAH,MIRYALGUDA,10,IND,M,ANDHRA PRADESH,1134,869759,855447,1227647,70.85
0.04,SREEDHAR REDDY NAMIREDDY,MIRYALGUDA,11,TGPP,M,ANDHRA PRADESH,344,869759,855447,1227647,70.85
53.78,OMAK APANG,ARUNACHAL WEST,1,AC,M,ARUNACHAL PRADESH,104041,196646,193464,324110,60.67
30.46,JARBOM GAMLIN,ARUNACHAL WEST,2,INC,M,ARUNACHAL PRADESH,58936,196646,193464,324110,60.67
15.76,TOMO RIBA,ARUNACHAL WEST,3,BJP,M,ARUNACHAL PRADESH,30487,196646,193464,324110,60.67
50.59,WANGCHA RAJKUMAR,ARUNACHAL EAST,1,AC,M,ARUNACHAL PRADESH,68455,138059,135300,241511,57.16
30.32,SOTAI KRI,ARUNACHAL EAST,2,BJP,M,ARUNACHAL PRADESH,41018,138059,135300,241511,57.16
14.51,WANGPHA LOWANG,ARUNACHAL EAST,3,INC,M,ARUNACHAL PRADESH,19628,138059,135300,241511,57.16
4.58,TOKMIN BORANG,ARUNACHAL EAST,4,JD,M,ARUNACHAL PRADESH,6199,138059,135300,241511,57.16
39.7,NEPAL CHANDRA DAS,KARIMGANJ (SC),1,INC,M,ASSAM,288643,746525,727079,942749,79.19
38.26,SWAPAN KUMAR DAS,KARIMGANJ (SC),2,BJP,M,ASSAM,278175,746525,727079,942749,79.19
19.72,GAUTAM DAS,KARIMGANJ (SC),3,AGP,M,ASSAM,143378,746525,727079,942749,79.19
1.72,SANAT KUMAR BISWAS,KARIMGANJ (SC),4,SP,M,ASSAM,12487,746525,727079,942749,79.19
0.29,RADHA KANTA TANTY,KARIMGANJ (SC),5,IND,M,ASSAM,2142,746525,727079,942749,79.19
0.16,HARIPADA SUKLABAIDYA,KARIMGANJ (SC),6,IND,M,ASSAM,1180,746525,727079,942749,79.19
0.15,LILAMAY DAS,KARIMGANJ (SC),7,IND,M,ASSAM,1074,746525,727079,942749,79.19
37.05,KABINDRA PURKAYASTHA,SILCHAR,1,BJP,M,ASSAM,230747,650377,622823,826607,78.68
33.85,SANTOSH MOHAN DEV,SILCHAR,2,INC,M,ASSAM,210807,650377,622823,826607,78.68
27.78,NOORUL HUDA,SILCHAR,3,CPM,M,ASSAM,172999,650377,622823,826607,78.68
0.42,DEBASISH CHAKRABORTY,SILCHAR,4,IND,M,ASSAM,2613,650377,622823,826607,78.68
0.35,N.DILIP SINGH,SILCHAR,5,IND,M,ASSAM,2198,650377,622823,826607,78.68
0.27,KHITINDRA SARKAR,SILCHAR,6,IND,M,ASSAM,1652,650377,622823,826607,78.68
0.17,RABINDRA CHANDRA NATH,SILCHAR,7,IND,M,ASSAM,1065,650377,622823,826607,78.68
0.12,HICKZUR ROHMAN,SILCHAR,8,IND,M,ASSAM,742,650377,622823,826607,78.68
47.08,DR. JAYANTA RONGPI,AUTONOMOUS DISTRICT (ST),1,ASDC,M,ASSAM,184241,405655,391326,535347,75.77
20.28,BIREN SINGH ENGTI,AUTONOMOUS DISTRICT (ST),2,INC,M,ASSAM,79377,405655,391326,535347,75.77
18.17,ELWIN TERON,AUTONOMOUS DISTRICT (ST),3,IND,M,ASSAM,71095,405655,391326,535347,75.77
12.0,PABITRA KR KEMPRAI,AUTONOMOUS DISTRICT (ST),4,BJP,M,ASSAM,46977,405655,391326,535347,75.77
2.46,ANGELUS TERANG,AUTONOMOUS DISTRICT (ST),5,IND,M,ASSAM,9636,405655,391326,535347,75.77
50.04,ABDUL HAMID,DHUBRI,1,INC,M,ASSAM,374625,773082,748642,1049657,73.65
24.18,DR. PANNALAL OSWAL,DHUBRI,2,BJP,M,ASSAM,180987,773082,748642,1049657,73.65
10.59,GIASUDDIN AHMED,DHUBRI,3,CPI,M,ASSAM,79279,773082,748642,1049657,73.65
8.66,MAHMOOD MADANI,DHUBRI,4,SP,M,ASSAM,64805,773082,748642,1049657,73.65
5.9,DEWAN JOYNAL ABEDIN,DHUBRI,5,IND,M,ASSAM,44167,773082,748642,1049657,73.65
0.46,SAFIUL ISLAM,DHUBRI,6,IND,M,ASSAM,3411,773082,748642,1049657,73.65
0.18,PHANI MEDHI,DHUBRI,7,IND,M,ASSAM,1368,773082,748642,1049657,73.65
25.55,SANSUMA KHUNGGUR BWISWMUTHIARY,KOKRAJHAR (ST),1,IND,M,ASSAM,192975,786072,755166,1169792,67.2
20.07,THEODOR KISKU RAPAZ,KOKRAJHAR (ST),2,URMCA,M,ASSAM,151543,786072,755166,1169792,67.2
18.6,BINOD GAYARY,KOKRAJHAR (ST),3,IND,M,ASSAM,140457,786072,755166,1169792,67.2
15.34,CHARAN NARZARY,KOKRAJHAR (ST),4,BJP,M,ASSAM,115875,786072,755166,1169792,67.2
11.85,PREMSING BRAHMA,KOKRAJHAR (ST),5,INC,M,ASSAM,89470,786072,755166,1169792,67.2
6.34,LOUIS ISLARY,KOKRAJHAR (ST),6,AGP,M,ASSAM,47853,786072,755166,1169792,67.2
