TERRITORY,CONSTITUENCY,CANDIDATE,SEX,AGE,CATEGORY,PARTY,PARTY SYMBOL,GENERAL VOTES SECURED,POSTAL VOTES SECURED,TOTAL VOTES SECURED,% OF TOTAL VOTES,% OF TOTAL POLLED,TOTAL ELECTORS
Andhra Pradesh,CHELVELLA,SANIKE RAM GOPAL YADAV,M,47,GEN,IND,Ring,2056,2,2058,0.0941805740896336,0.15563990461951,2185164
Andhra Pradesh,CHELVELLA,None of the Above,,,,NOTA,NOTA,9989,29,10018,0.458455292142832,0.757629040076897,2185164
Andhra Pradesh,Mahbubnagar,KADIRE KRISHNA,M,37,SC,BSP,Elephant,15690,89,15779,1.11224049601457,1.55381738435981,1418668
Andhra Pradesh,Mahbubnagar,DR. JANARDHAN REDDY NAGAM,M,65,GEN,BJP,Lotus,270102,2689,272791,19.2286708377154,26.8627541730716,1418668
Andhra Pradesh,Mahbubnagar,JAIPAL REDDY SUDINI,M,72,GEN,INC,Hand,330167,1471,331638,23.3767167512061,32.6576392492755,1418668
Andhra Pradesh,Mahbubnagar,AP JITHENDER REDDY,M,60,GEN,TRS,Car,332581,1647,334228,23.5592823690955,32.9126862754173,1418668
Andhra Pradesh,Mahbubnagar,S.R.PREMAIAH,M,60,SC,PPOI,Auto- Rickshaw,30379,9,30388,2.14200926502889,2.99242047505709,1418668
Andhra Pradesh,Mahbubnagar,H.A. RAHMAN,M,44,GEN,YSRCP,Ceiling Fan,9065,40,9105,0.64179920883533,0.896603541707082,1418668
Andhra Pradesh,Mahbubnagar,IBRAHIM SYED,M,44,GEN,IND,Almirah,4487,62,4549,0.32065289412322,0.447957112710106,1418668
Andhra Pradesh,Mahbubnagar,DR. CHANDRA SEKHAR. A,M,45,GEN,IND,Stethoscope,3983,50,4033,0.28428074785644,0.397144654992275,1418668
Andhra Pradesh,Mahbubnagar,S. SHIVA SHANKAR,M,45,GEN,IND,Air Conditioner,3242,10,3252,0.22922910786738,0.320236652128658,1418668
Andhra Pradesh,Mahbubnagar,None of the Above,,,,NOTA,NOTA,9016,21,9037,0.637005980257537,0.889907326348918,1418668
Andhra Pradesh,Nagarkurnool,YELLAIAH NANDI,M,71,SC,INC,Hand,419040,1035,420075,28.4352249535472,37.6377564734343,1477305
Andhra Pradesh,Nagarkurnool,BAKKANI NARSIMLU,M,63,SC,TDP,Bicycle,182734,618,183352,12.4112488619479,16.4279186452827,1477305
Andhra Pradesh,Nagarkurnool,BAHADHUR SRINIVAS,M,39,SC,BSP,Elephant,12022,67,12089,0.818314430669361,1.08314667144521,1477305
Andhra Pradesh,Nagarkurnool,DR. MANDA JAGANNATH,M,63,SC,TRS,Car,401212,2187,403399,27.3064126906766,36.1436251231968,1477305
Andhra Pradesh,Nagarkurnool,MAREDU GOPAL,M,63,SC,YSRCP,Ceiling Fan,22955,30,22985,1.55587370245142,2.05940327927605,1477305
Andhra Pradesh,Nagarkurnool,BUDDULA SRINIVAS,M,39,SC,IND,Auto- Rickshaw,54675,5,54680,3.70133452469192,4.89920258041394,1477305
Andhra Pradesh,Nagarkurnool,None of the Above,,,,NOTA,NOTA,12329,59,12388,0.838553988512866,1.10993638562853,1477305
Andhra Pradesh,Nalgonda,KUNDARAPU RAMESH,M,46,GEN,BSP,Elephant,11503,14,11517,0.770706591458587,0.96647829976352,1494343
Andhra Pradesh,Nalgonda,GUTHA SUKHENDER REDDY,M,60,GEN,INC,Hand,467984,4109,472093,31.5920106695718,39.6168828662203,1494343
Andhra Pradesh,Nalgonda,TERA CHINNAPA REDDY,M,50,GEN,TDP,Bicycle,277433,1504,278937,18.6661964488742,23.4077066511363,1494343
Andhra Pradesh,Nalgonda,NANDYALA NARSIMHA REDDY,M,58,GEN,CPM,"Hammer, Sickle and Star",54157,266,54423,3.64193495067732,4.56704423964835,1494343
Andhra Pradesh,Nalgonda,DR. PALLA RAJESHWAR REDDY,M,50,GEN,TRS,Car,257953,2724,260677,17.4442547661414,21.8753723840805,1494343
Andhra Pradesh,Nalgonda,GUNNAM NAGI REDDY,M,64,GEN,YSRCP,Ceiling Fan,39339,46,39385,2.63560641700065,3.30509228411793,1494343
Andhra Pradesh,Nalgonda,TEJAVATH BELLAIAH NAIK,M,42,GEN,AAAP,Broom,2297,11,2308,0.154449145878824,0.193681680633342,1494343
Andhra Pradesh,Nalgonda,MANUPURI DAYA SAGAR,M,39,GEN,PPOI,Television,4481,14,4495,0.300801087835925,0.37720933901511,1494343
Andhra Pradesh,Nalgonda,MARRI NEHEMIAH,M,58,GEN,IND,Auto- Rickshaw,56256,3,56259,3.76479830935736,4.72111684174663,1494343
Andhra Pradesh,Nalgonda,None of the Above,,,,NOTA,NOTA,9284,21,9305,0.622681673484602,0.780852702900022,1494343
Andhra Pradesh,Bhongir ,ARVAPALLY AMBATI,M,34,GEN,BSP,Elephant,9023,6,9029,0.605063528654908,0.744536983590336,1492240
Andhra Pradesh,Bhongir ,INDRASENA REDDY NALLU,M,64,GEN,BJP,Lotus,182849,400,183249,12.280129201737,15.1108270800693,1492240
Andhra Pradesh,Bhongir ,KOMATIREDDY RAJGOPAL REDDY,M,46,GEN,INC,Hand,416240,1380,417620,27.9861148340749,34.4372062340233,1492240
Andhra Pradesh,Bhongir ,CHERUPALLY SEETHARAMULU,M,60,GEN,CPM,"Hammer, Sickle and Star",53973,62,54035,3.62106631641023,4.45575987465985,1492240
Andhra Pradesh,Bhongir ,DR. BOORA NARSAIAH GOUD,M,55,GEN,TRS,Car,446822,1342,448164,30.0329705677371,36.9558835655974,1492240
Andhra Pradesh,Bhongir ,KAPILAVAI DILEEP KUMAR,M,60,GEN,RLD,Hand Pump,5550,1,5551,0.371991100627245,0.457738929661087,1492240
Andhra Pradesh,Bhongir ,GUDURU JANARDHAN REDDY,M,41,GEN,JaSPa,Chappals,2342,0,2342,0.156945263496488,0.193122783870702,1492240
Andhra Pradesh,Bhongir ,GUAHATI MOTHILAL,M,45,GEN,AIMIM,Kite,2598,2,2600,0.174234707553745,0.214397625133999,1492240
Andhra Pradesh,Bhongir ,NAGULA SRINIVAS YADAV,M,44,GEN,MaSP,Scissors,1852,6,1858,0.124510802551868,0.153211841345757,1492240
Andhra Pradesh,Bhongir ,BOILLA NARENDER,M,32,SC,RPI(A),Sewing Machine,6846,1,6847,0.458840401007881,0.56460789972788,1492240
Andhra Pradesh,Bhongir ,NAVULLA MALLA REDDY,M,42,GEN,IND,Coconut,26805,0,26805,1.79629282153005,2.21035705450647,1492240
Andhra Pradesh,Bhongir ,RAVULAPALLY KONDAL RAO,M,60,GEN,IND,Television,7720,1,7721,0.517410068085563,0.636678486022924,1492240
Andhra Pradesh,Bhongir ,VARIKUPPALA KRISHNA VADDERA,M,45,GEN,IND,Auto- Rickshaw,35004,0,35004,2.34573527046588,2.88645171930403,1492240
Andhra Pradesh,Bhongir ,None of the Above,,,,NOTA,NOTA,10869,38,10907,0.730914598187959,0.899398037437124,1492240
Andhra Pradesh,Warangal,KADIYAM SRIHARI,M,63,SC,TRS,Car,658828,2811,661639,43.0256792759939,56.231886767758,1537778
Andhra Pradesh,Warangal,GANNARAPU SURENDER,M,49,SC,BSP,Elephant,9489,47,9536,0.620115920578862,0.810452939166736,1537778
Andhra Pradesh,Warangal,PARAMESHWAR RAMAGALLA,M,55,SC,BJP,Lotus,186742,397,187139,12.169449796687,15.9047139872823,1537778
Andhra Pradesh,Warangal,RAJAIAH SIRICILLA,M,61,SC,INC,Hand,268450,615,269065,17.4970102947306,22.8675042026948,1537778
Andhra Pradesh,Warangal,CHINTHA SWAMY,M,44,SC,AAAP,Broom,5561,8,5569,0.362146136923624,0.473302476742822,1537778
Andhra Pradesh,Warangal,THUPPARI NARASIMHA SWAMY,M,44,SC,PPOI,Television,7350,0,7350,0.477962669489789,0.624667481425704,1537778
Andhra Pradesh,Warangal,VENKANNA KANNAM,M,36,SC,MCPI,Carrom Board,2257,1,2258,0.146835334382033,0.191904649395815,1537778
Andhra Pradesh,Warangal,VENKANNA NEERUDU,M,38,SC,BMUP,Cot,2098,0,2098,0.13643070484212,0.178306445718521,1537778
Andhra Pradesh,Warangal,VENU ESAMPELLY,M,37,SC,AIFB,Lion,1541,0,1541,0.100209588256295,0.13096769916694,1537778
Andhra Pradesh,Warangal,KANAKAM RAMESH,M,34,SC,IND,Scissors,2013,0,2013,0.13090324539904,0.171082400014958,1537778
Andhra Pradesh,Warangal,CHILUVERU PRATHAP,M,40,SC,IND,Gas Stove,9178,0,9178,0.596835561983304,0.78002695843879,1537778
Andhra Pradesh,Warangal,JANNU MAHENDAR,M,33,SC,IND,Black Board,3209,2,3211,0.208807909079145,0.272898950048699,1537778
Andhra Pradesh,Warangal,None of the Above,,,,NOTA,NOTA,14007,27,14034,0.912616068519688,1.19273244004467,1537778
Andhra Pradesh,Mahabubabad  ,PROF. AZMEERA SEETARAM NAIK,M,56,ST,TRS,Car,319388,1181,320569,23.1076027472306,28.4543262125547,1387288
Andhra Pradesh,Mahabubabad  ,P. BALRAM,M,49,ST,INC,Hand,283735,1842,285577,20.5852714072348,25.3483684224074,1387288
Andhra Pradesh,Mahabubabad  ,BANOTH MOHANLAL,M,49,ST,TDP,Bicycle,215664,240,215904,15.5630265669421,19.1640578053255,1387288
Andhra Pradesh,Mahabubabad  ,BODA RAASI,F,29,ST,BSP,Elephant,6220,4,6224,0.4486451263184,0.552454312010644,1387288
Andhra Pradesh,Mahabubabad  ,KAVITHA RANI LUNAVATH,F,35,ST,PPOI,Television,6633,4,6637,0.478415440773653,0.589112993061479,1387288
Andhra Pradesh,Mahabubabad  ,GUGULOTU JAGAN,M,37,ST,MCPI,Carrom Board,3662,0,3662,0.263968260375639,0.325046222780042,1387288
Andhra Pradesh,Mahabubabad  ,TELLAM VENKATA RAO,M,46,ST,YSRCP,Ceiling Fan,127819,653,128472,9.2606582050735,11.4034239030578,1387288
Andhra Pradesh,Mahabubabad  ,EESAM SUDHAKAR,M,29,ST,IND,Bat,2193,0,2193,0.158078207264822,0.194654933521745,1387288
Andhra Pradesh,Mahabubabad  ,V. GOURI NAGAMANI,F,43,ST,IND,Scissors,13580,83,13663,0.984871201942207,1.21275438062362,1387288
Andhra Pradesh,Mahabubabad  ,DATLA NAGESHWAR RAO,M,48,ST,IND,Pot,6833,20,6853,0.493985387316837,0.608285572013005,1387288
Andhra Pradesh,Mahabubabad  ,PADIGA YARRAIAH,M,69,ST,IND,Table,3496,2,3498,0.252146634296556,0.310489264687216,1387288
Andhra Pradesh,Mahabubabad  ,PAYAM CHANDHAR RAO (CHINNA CHANDHRANNA),M,53,ST,IND,Auto- Rickshaw,94029,15,94044,6.77898172549608,8.3475278468395,1387288
Andhra Pradesh,Mahabubabad  ,PONAKA SAMMAKKA,F,36,ST,IND,Cup & Saucer,3443,0,3443,0.248182064574912,0.305607358009744,1387288
Andhra Pradesh,Mahabubabad  ,BALUNAYAK BHUKYA,M,34,ST,IND,Gas Cylinder,3091,0,3091,0.22280881835639,0.274363155273924,1387288
Andhra Pradesh,Mahabubabad  ,METLA PAPAIAH,M,62,ST,IND,BUCKET,3882,43,3925,0.282926111953682,0.348390612892317,1387288
Andhra Pradesh,Mahabubabad  ,LAXMAN BUKYA,M,38,ST,IND,Ring,14029,5,14034,1.01161402679184,1.24568506021166,1387288
Andhra Pradesh,Mahabubabad  ,LAXMINARAYANA BORRA,M,38,ST,IND,Gas Stove,5879,0,5879,0.423776461700815,0.521831442851957,1387288
Andhra Pradesh,Mahabubabad  ,None of the Above,,,,NOTA,NOTA,6695,9,6704,0.483245007525474,0.595060043014036,1387288
Andhra Pradesh,Khammam ,KANKANALA NARAYANA,M,66,GEN,CPI,Ears of Corn And Sickle,187266,436,187702,13.0324446786603,15.7883757744801,1440267
Andhra Pradesh,Khammam ,DODDA RAM BABU,M,48,GEN,BSP,Elephant,4758,3,4761,0.330563707979146,0.400467001216289,1440267
Andhra Pradesh,Khammam ,NAMA NAGESWARA RAO,M,56,GEN,TDP,Bicycle,407614,2616,410230,28.482913237615,34.5061075213103,1440267
Andhra Pradesh,Khammam ,BUDAN BAIG SHAIK,M,53,GEN,TRS,Car,88944,180,89124,6.18801930475391,7.49658076378924,1440267
Andhra Pradesh,Khammam ,NAGARJUNA CHERUKURU,M,44,GEN,JaSPa,Chappals,4994,8,5002,0.347296716511591,0.420738487730283,1440267
Andhra Pradesh,Khammam ,PONGULETI  SRINIVASA REDDY,M,48,GEN,YSRCP,Ceiling Fan,418609,3825,422434,29.3302561261211,35.5326354110065,1440267
Andhra Pradesh,Khammam ,MEDARAMETLA  RAMA RAO,M,48,GEN,PPOI,Television,4136,3,4139,0.287377271019887,0.348148060918761,1440267
Andhra Pradesh,Khammam ,KANAKAM TIRUMALA RAO,M,27,SC,IND,Green Chilli,917,0,917,0.0636687503081026,0.0771325856154877,1440267
Andhra Pradesh,Khammam ,KALTHI RAMULAMMA,F,39,ST,IND,Basket containing Fruits,983,0,983,0.0682512339725898,0.0826841130425567,1440267
Andhra Pradesh,Khammam ,KALTHI VENKATESWARLU,M,42,ST,IND,Almirah,1063,0,1063,0.0738057596265137,0.0894132371965796,1440267
Andhra Pradesh,Khammam ,KAKI BHASKAR,M,43,GEN,IND,Auto- Rickshaw,5368,0,5368,0.372708671378293,0.451524230734938,1440267
Andhra Pradesh,Khammam ,GUGULOTHU RANJITH KUMAR,M,30,ST,IND,Bat,1434,0,1434,0.0995648723465857,0.120619550460861,1440267
Andhra Pradesh,Khammam ,GUGULOTHU SARVAN,M,29,ST,IND,Sewing Machine,1491,0,1491,0.103522471875007,0.125414051420602,1440267
Andhra Pradesh,Khammam ,GOKINEPALLI VENKATESWARA RAO (GVR),M,56,GEN,IND,Cup & Saucer,8041,14,8055,0.559271301779462,0.677538688258183,1440267
Andhra Pradesh,Khammam ,JERRIPOTHULA SRINIVAS,M,38,SC,IND,Cot,1116,0,1116,0.0774856328722383,0.0938712819486198,1440267
Andhra Pradesh,Khammam ,NAGIREDDY RAJI REDDY (RAJANNA),M,38,GEN,IND,Telephone,4484,0,4484,0.311331162902434,0.377167408832985,1440267
Andhra Pradesh,Khammam ,BACHALA LAXMAIAH,M,55,ST,IND,Electric Pole,6506,0,6506,0.45172179880536,0.547246021825914,1440267
Andhra Pradesh,Khammam ,BANOTH KISHAN NAYAK,M,33,ST,IND,Dolli,1617,0,1617,0.112270849779937,0.136012421963188,1440267
Andhra Pradesh,Khammam ,BANOTH LAXMA NAIK,M,57,ST,IND,Table,1342,0,1342,0.0931771678445733,0.112881057683735,1440267
Andhra Pradesh,Khammam ,BUSIREDDY SHANKAR REDDY,M,53,GEN,IND,Pot,964,0,964,0.0669320341297829,0.0810859460559762,1440267
Andhra Pradesh,Khammam ,MARIKANTI VASUDASU,M,69,GEN,IND,Ring,879,0,879,0.0610303506224887,0.0739362516423269,1440267
Andhra Pradesh,Khammam ,MUDIGE NAGESWARA RAO,M,44,ST,IND,BELT,1202,0,1202,0.0834567479502065,0.101105090414194,1440267
Andhra Pradesh,Khammam ,MOKALLA RAMESH,M,41,ST,IND,Scissors,5401,0,5401,0.374999913210537,0.454299994448473,1440267
Andhra Pradesh,Khammam ,RAMESH KOMMU,M,42,SC,IND,Gas Stove,1273,1,1274,0.088455821038738,0.107161302152815,1440267
Andhra Pradesh,Khammam ,RAMU KANDULA,M,35,SC,IND,Coconut,1021,0,1021,0.0708896336582037,0.0858804470157176,1440267
Andhra Pradesh,Khammam ,LINGALA RAVI KUMAR,M,38,SC,IND,Gas Cylinder,9459,1,9460,0.6568226585765,0.795718931213211,1440267
Andhra Pradesh,Khammam ,SANAPA POMMAIAH,M,50,ST,IND,BUCKET,889,0,889,0.0617246663292292,0.0747773921615797,1440267
Andhra Pradesh,Khammam ,None of the Above,,,,NOTA,NOTA,4978,13,4991,0.346532969234177,0.419813233159105,1440267
Andhra Pradesh,Aruku ,KISHORE CHANDRA DEO,M,67,ST,INC,Hand,52574,310,52884,4.15643617272113,5.78724931659156,1272340
Andhra Pradesh,Aruku ,GUMMIDI SANDHYARANI,F,41,ST,TDP,Bicycle,319846,1947,321793,25.2914315355958,35.214740173473,1272340
Andhra Pradesh,Aruku ,MIDIYAM BABURAO,M,63,ST,CPM,"Hammer, Sickle and Star",38254,644,38898,3.0572016913718,4.25672082135955,1272340
Andhra Pradesh,Aruku ,KOTHAPALLI GEETHA,F,43,ST,YSRCP,Ceiling Fan,410730,2461,413191,32.4748887875882,45.2166880790368,1272340
Andhra Pradesh,Aruku ,BURJABARIKI DHANARAJU,M,32,ST,AAAP,Broom,8539,30,8569,0.673483502837292,0.937730493038973,1272340
Andhra Pradesh,Aruku ,IILLA RAMI REDDY,M,60,ST,IND,Table,5685,7,5692,0.447364698115284,0.622892048824581,1272340
Andhra Pradesh,Aruku ,KANGALA BALUDORA,M,58,ST,IND,Cup & Saucer,23197,18,23215,1.82459091123442,2.54048470018669,1272340
Andhra Pradesh,Aruku ,CHETTI SANKARARAO,M,32,ST,IND,Envelope,8934,17,8951,0.703506924249807,0.979533859632612,1272340
Andhra Pradesh,Aruku ,BIDDIKA RAMAIAH,M,52,ST,IND,Iron,7581,6,7587,0.596302875017684,0.830267388340144,1272340
Andhra Pradesh,Aruku ,VANUGU SANKARARAO,M,39,ST,IND,Bat,4591,23,4614,0.362638917270541,0.504923386028921,1272340
Andhra Pradesh,Aruku ,SALLANGI RATNAM,F,35,ST,IND,Pot,7648,40,7688,0.604241004762878,0.841320110921184,1272340
Andhra Pradesh,Aruku ,None of the Above,,,,NOTA,NOTA,16496,36,16532,1.29933822720342,1.8091446505917,1272340
Andhra Pradesh,Srikakulam,KILLI KRUPARANI,F,52,GEN,INC,Hand,24038,133,24171,1.70973724752887,2.29195469001576,1413726
Andhra Pradesh,Srikakulam,BODDEPALLI RAJARAO,M,47,GEN,BSP,Elephant,8036,13,8049,0.569346535325799,0.763226316657848,1413726
Andhra Pradesh,Srikakulam,RAMMOHAN NAIDU KINJARAPU,M,27,GEN,TDP,Bicycle,552348,4197,556545,39.3672465527266,52.772989241439,1413726
Andhra Pradesh,Srikakulam,KADIYAM JAYALAKSHMI,F,32,GEN,PPOI,Television,5023,3,5026,0.355514434904642,0.47657789384052,1413726
Andhra Pradesh,Srikakulam,JAIDEV INJARAPU,M,41,GEN,AAAP,Broom,2517,42,2559,0.181011030425981,0.242650782001172,1413726
Andhra Pradesh,Srikakulam,PAIDI RAJA RAO,M,40,GEN,JaSPa,Chappals,11334,89,11423,0.808006643437271,1.08315743759257,1413726
Andhra Pradesh,Srikakulam,REDDY SHANTHI,F,45,GEN,YSRCP,Ceiling Fan,426135,2718,428853,30.3349446781059,40.6649143468342,1413726
Andhra Pradesh,Srikakulam,VASUDEVA RAO BODDU,M,41,GEN,CPI(ML)(L),Auto- Rickshaw,5128,4,5132,0.363012351756988,0.486629079026969,1413726
Andhra Pradesh,Srikakulam,KINJARAPU TEJESWARA RAO,M,31,GEN,IND,Bat,2074,1,2075,0.146775259137909,0.196756691149837,1413726
Andhra Pradesh,Srikakulam,TOTA TEJESWARA RAO,M,36,GEN,IND,Coconut,2143,1,2144,0.151655978598399,0.203299443771205,1413726
Andhra Pradesh,Srikakulam,None of the Above,,,,NOTA,NOTA,6100,38,6138,0.434171826789633,0.582020515796481,1413726
Andhra Pradesh,Vizianagaram,ASHOK GAJAPATHI RAJU PUSAPATI,M,62,GEN,TDP,Bicycle,534357,2192,536549,38.2229279579636,47.6681180497747,1403736
Andhra Pradesh,Vizianagaram,JHANSI LAKSHMI BOTCHA,F,50,GEN,INC,Hand,122091,396,122487,8.72578604523928,10.8819973116393,1403736
Andhra Pradesh,Vizianagaram,BONU KRISHNA,M,50,SC,BSP,Elephant,4091,1,4092,0.291507804886389,0.363541706460506,1403736
Andhra Pradesh,Vizianagaram,TADIVAKA RAMESH NAIDU,M,44,GEN,JaSPa,Chappals,3346,42,3388,0.241355924475827,0.30099689674687,1403736
Andhra Pradesh,Vizianagaram,NARU SIMHADRI NAIDU,M,58,GEN,AAAP,Broom,2476,29,2505,0.178452358563149,0.222549358427069,1403736
Andhra Pradesh,Vizianagaram,PRASADA RAO NANDA,M,42,GEN,PPOI,Television,6396,5,6401,0.455997424017052,0.568678021274119,1403736
Andhra Pradesh,Vizianagaram,VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU,M,33,GEN,YSRCP,Ceiling Fan,427629,2009,429638,30.606752266808,38.1699246530495,1403736
Andhra Pradesh,Vizianagaram,YELLA RAO SIYYADULA,M,33,SC,IND,Auto- Rickshaw,5125,0,5125,0.365097140772909,0.455315553668155,1403736
Andhra Pradesh,Vizianagaram,HARIKISHAN KUPPILI,M,37,GEN,IND,Bat,3573,30,3603,0.256672194771666,0.32009793948612,1403736
Andhra Pradesh,Vizianagaram,None of the Above,,,,NOTA,NOTA,6506,22,6528,0.465044709261571,0.579960962799165,1403736
Andhra Pradesh,Visakhapatnam,IMANDI VENKATA KURMARAO,M,43,GEN,BSP,Elephant,14941,6,14947,0.867493010781707,1.2845865937872,1723011
Andhra Pradesh,Visakhapatnam,KAMBHAMPATI HARI BABU,M,60,GEN,BJP,Lotus,565326,1506,566832,32.8977586329977,48.7151126065153,1723011
Andhra Pradesh,Visakhapatnam,BOLISETTI SATYANARAYANA (SATYA),M,57,GEN,INC,Hand,50605,27,50632,2.93857671251083,4.35145436653732,1723011
Andhra Pradesh,Visakhapatnam,KUNA RAMAM,M,51,GEN,AAAP,Broom,6147,28,6175,0.358384247111597,0.530696609127982,1723011
Andhra Pradesh,Visakhapatnam,DADI JYOTHI BHAVANI,F,43,GEN,PPOI,Television,2715,2,2717,0.157689068729103,0.233506508016312,1723011
Andhra Pradesh,Visakhapatnam,DR|| BHAVANI SANKAR SASTRY.A,M,49,GEN,ICSP,Trumpet,1907,3,1910,0.110852455381887,0.164150692054161,1723011
Andhra Pradesh,Visakhapatnam,JT RAMARAO,M,42,GEN,sps,Kite,4316,7,4323,0.250897991945495,0.371530597774942,1723011
Andhra Pradesh,Visakhapatnam,Y.S VIJAYAMMA,F,58,GEN,YSRCP,Ceiling Fan,474628,1716,476344,27.646021992895,40.9383231706007,1723011
Andhra Pradesh,Visakhapatnam,SABBAM HARI,M,60,GEN,JaSPa,Chappals,6598,46,6644,0.385604038511652,0.571003768590496,1723011
Andhra Pradesh,Visakhapatnam,UMAMAHESWARARAO ARETI,M,33,SC,IND,Bat,1750,1,1751,0.101624423755855,0.150485791511433,1723011
Andhra Pradesh,Visakhapatnam,KUTIKUPPALA SURYA RAO,M,60,GEN,IND,Gas Stove,1879,10,1889,0.109633658752034,0.162345893869272,1723011
Andhra Pradesh,Visakhapatnam,KURADA SATYANARAYANA PATNAIK,M,50,GEN,IND,Camera,1925,2,1927,0.11183910027272,0.165611719156214,1723011
Andhra Pradesh,Visakhapatnam,GEDELA KRISHNARAO,M,60,ST,IND,Batsman,1117,1,1118,0.0648864110559944,0.0960840176526451,1723011
Andhra Pradesh,Visakhapatnam,CHANDRASEKHAR BUDDA,M,35,GEN,IND,Window,1347,1,1348,0.0782351360496248,0.115850854915712,1723011
Andhra Pradesh,Visakhapatnam,CHALAPATHIRAO RONANKI,M,60,GEN,IND,Battery Torch,1593,1,1594,0.0925124679993337,0.136992776510122,1723011
Andhra Pradesh,Visakhapatnam,TANUKU DIVAKAR,M,46,GEN,IND,Violin,5418,0,5418,0.314449530502127,0.46563793170128,1723011
Andhra Pradesh,Visakhapatnam,DURGAPRASAD GUNTU,M,45,GEN,IND,Letter Box,2610,1,2611,0.151537047645082,0.22439657432116,1723011
Andhra Pradesh,Visakhapatnam,NAGENDRA SAIRAM,M,27,GEN,IND,CALCULATOR,2377,0,2377,0.137956170912432,0.204285965975257,1723011
Andhra Pradesh,Visakhapatnam,J. PADMAJA,F,34,GEN,IND,Pressure Cooker,1539,1,1540,0.0893784195225683,0.132351866891837,1723011
Andhra Pradesh,Visakhapatnam,BRAHMA SWAROOP KASIBHATTA,M,46,GEN,IND,School Bag,991,3,994,0.057689707146385,0.085427114084731,1723011
Andhra Pradesh,Visakhapatnam,SREENADH REDDY,M,39,GEN,IND,Cauliflower,1378,1,1379,0.0800343120270271,0.11851508080769,1723011
Andhra Pradesh,Visakhapatnam,SEEMAKURTHI SRINUVASU (BHAGHAVAN SRINU),M,41,GEN,IND,Mixee,1759,0,1759,0.102088727233895,0.151173333677104,1723011
Andhra Pradesh,Visakhapatnam,None of the Above,,,,NOTA,NOTA,7312,17,7329,0.425360023818768,0.62987456652615,1723011
Andhra Pradesh,Anakapalli,KARANAM TIRUPATHI RAO,M,45,GEN,BSP,Elephant,14819,15,14834,1.05845702453274,1.29072002408462,1401474
Andhra Pradesh,Anakapalli,MUTTAMSETTI SRINIVASA RAO (AVANTHI),M,47,GEN,TDP,Bicycle,566667,1796,568463,40.5617942252229,49.462490026373,1401474
Andhra Pradesh,Anakapalli,VIJAYA LAKSHMI THOTA,F,44,GEN,INC,Hand,17697,73,17770,1.26795074328885,1.54618409248913,1401474
Andhra Pradesh,Anakapalli,KONDARAJU JAMPANA,M,47,GEN,JaSPa,Chappals,6215,46,6261,0.446743928178475,0.544775385654161,1401474
Andhra Pradesh,Anakapalli,GUDIVADA AMARNADH,M,30,GEN,YSRCP,Ceiling Fan,518566,1965,520531,37.1416808303258,45.291882490009,1401474
Andhra Pradesh,Anakapalli,VADLAMURI KRISHNA SWAROOP,M,41,SC,DABAP,Auto- Rickshaw,5501,5,5506,0.392872076114148,0.479082139180931,1401474
Andhra Pradesh,Anakapalli,SARISA LEELA PRASANNA KUMARI,F,43,GEN,PPOI,Television,2871,4,2875,0.205141158523098,0.25015640213316,1401474
Andhra Pradesh,Anakapalli,APPALARAJU SADARAM,M,60,GEN,IND,Violin,3225,3,3228,0.230328925117412,0.280871257768988,1401474
Andhra Pradesh,Anakapalli,None of the Above,,,,NOTA,NOTA,8559,45,8604,0.613925053193994,0.748641977027376,1401474
Andhra Pradesh,Kakinada,THOTA NARASIMHAM,M,53,GEN,TDP,Bicycle,512045,2357,514402,36.2691692108102,46.6988643069186,1418290
Andhra Pradesh,Kakinada,MALLIPUDI MANGAPATI PALLAM RAJU,M,51,GEN,INC,Hand,19528,226,19754,1.3928040104633,1.79332383139815,1418290
Andhra Pradesh,Kakinada,MUTHABATHULA RATNA KUMAR,M,37,SC,BSP,Elephant,2469,42,2511,0.177044187013939,0.227955661670585,1418290
Andhra Pradesh,Kakinada,ARJUNARAO YEGUPATI,M,57,SC,CPI(ML)(L),Cup & Saucer,1489,6,1495,0.105408625880462,0.135720316287346,1418290
Andhra Pradesh,Kakinada,KOLA VENKATA PRASAD VARMA,M,48,GEN,RJD,Candles,3459,14,3473,0.244872346276149,0.315288734759834,1418290
Andhra Pradesh,Kakinada,CHALAMALASETTY SUNIL,M,44,GEN,YSRCP,Ceiling Fan,508068,2903,510971,36.0272581771006,46.3873884506096,1418290
Andhra Pradesh,Kakinada,TEKUMUDI VENKATA RAO,M,55,GEN,PPOI,Television,3819,7,3826,0.269761473323509,0.347335070311294,1418290
Andhra Pradesh,Kakinada,TUMMALAPALLI SATYA RAMAKRISHNA,M,38,GEN,JaSPa,Chappals,6263,179,6442,0.454208941753802,0.584822928109085,1418290
Andhra Pradesh,Kakinada,MOTHA SARADA,F,33,SC,RPI(KH),Auto- Rickshaw,6835,1,6836,0.481988873925643,0.620591359291168,1418290
Andhra Pradesh,Kakinada,ROKKAM DAYAKAR,M,45,SC,RP(K),Electric Pole,1834,3,1837,0.129522171065156,0.166768040815956,1418290
Andhra Pradesh,Kakinada,SRINIVAS DANGETI,M,44,GEN,AAAP,Broom,2266,90,2356,0.16611553349456,0.213884324530426,1418290
