%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.14,BENOY SIRCAR,CALCUTTA NORTH WEST,9,IND,M,WEST BENGAL,602,439766,431007,694467,63.32
0.14,RAM BEHARILAL THLIA,CALCUTTA NORTH WEST,10,IND,M,WEST BENGAL,597,439766,431007,694467,63.32
0.13,AMBAR CHATTERJEE,CALCUTTA NORTH WEST,11,AMB,M,WEST BENGAL,560,439766,431007,694467,63.32
0.12,MD. AYUB,CALCUTTA NORTH WEST,12,IND,M,WEST BENGAL,536,439766,431007,694467,63.32
0.12,GOPAL TAPARIA,CALCUTTA NORTH WEST,13,IND,M,WEST BENGAL,516,439766,431007,694467,63.32
0.11,BASANT SINGH,CALCUTTA NORTH WEST,14,IND,M,WEST BENGAL,484,439766,431007,694467,63.32
0.09,SAMBHU SINGH,CALCUTTA NORTH WEST,15,IND,M,WEST BENGAL,409,439766,431007,694467,63.32
0.09,DEBABRATA GHOSH,CALCUTTA NORTH WEST,16,IND,M,WEST BENGAL,373,439766,431007,694467,63.32
0.08,PRAKASH CHANDRA SAKSENA,CALCUTTA NORTH WEST,17,IND,M,WEST BENGAL,331,439766,431007,694467,63.32
0.07,LAKSHMI NARAYAN MIMANI,CALCUTTA NORTH WEST,18,IND,M,WEST BENGAL,294,439766,431007,694467,63.32
0.06,MD. MANIRUDDIN,CALCUTTA NORTH WEST,19,IND,M,WEST BENGAL,253,439766,431007,694467,63.32
0.05,MD. YOUSUF,CALCUTTA NORTH WEST,20,IND,M,WEST BENGAL,229,439766,431007,694467,63.32
0.05,RAJ KUMAR JAIN,CALCUTTA NORTH WEST,21,IND,M,WEST BENGAL,219,439766,431007,694467,63.32
0.05,BALESWAR SINGH,CALCUTTA NORTH WEST,22,IND,M,WEST BENGAL,206,439766,431007,694467,63.32
0.05,RAJNARAYAN PATHAK,CALCUTTA NORTH WEST,23,IND,M,WEST BENGAL,200,439766,431007,694467,63.32
0.04,SHANKARLAL BAJORIA,CALCUTTA NORTH WEST,24,IND,M,WEST BENGAL,187,439766,431007,694467,63.32
0.04,RAMENDIRA PANDEY,CALCUTTA NORTH WEST,25,IND,M,WEST BENGAL,173,439766,431007,694467,63.32
0.04,MD. YASIN MULLICK,CALCUTTA NORTH WEST,26,IND,M,WEST BENGAL,165,439766,431007,694467,63.32
0.04,BAJAJ MAHABIR PRASAD,CALCUTTA NORTH WEST,27,IND,M,WEST BENGAL,156,439766,431007,694467,63.32
0.02,INDRANIL KUMAR,CALCUTTA NORTH WEST,28,IND,M,WEST BENGAL,97,439766,431007,694467,63.32
0.02,TONNY MALHOTRA,CALCUTTA NORTH WEST,29,IND,M,WEST BENGAL,96,439766,431007,694467,63.32
0.02,KRISHNA SAHA,CALCUTTA NORTH WEST,30,IND,M,WEST BENGAL,80,439766,431007,694467,63.32
0.02,JAGDISH KUMAR GUPTA,CALCUTTA NORTH WEST,31,IND,M,WEST BENGAL,73,439766,431007,694467,63.32
0.02,YADAV SHREEBHIK,CALCUTTA NORTH WEST,32,DDP,M,WEST BENGAL,65,439766,431007,694467,63.32
51.59,AJIT KUMAR PANJA,CALCUTTA NORTH EAST,1,INC,M,WEST BENGAL,305237,604048,591656,830794,72.71
46.92,SATYASADHAN CHAKRABORTY,CALCUTTA NORTH EAST,2,CPM,M,WEST BENGAL,277608,604048,591656,830794,72.71
0.43,SIBU CHAKRABORTY,CALCUTTA NORTH EAST,3,IND,M,WEST BENGAL,2572,604048,591656,830794,72.71
0.21,PRADIP GUHA ROY,CALCUTTA NORTH EAST,4,IND,M,WEST BENGAL,1220,604048,591656,830794,72.71
0.2,SUDHINDRA CHANDRA,CALCUTTA NORTH EAST,5,IND,M,WEST BENGAL,1154,604048,591656,830794,72.71
0.18,SUKUMAR BISWAS,CALCUTTA NORTH EAST,6,IND,M,WEST BENGAL,1076,604048,591656,830794,72.71
0.16,HARIZAN SANTAL,CALCUTTA NORTH EAST,7,IND,M,WEST BENGAL,930,604048,591656,830794,72.71
0.15,AJIT GHOSH,CALCUTTA NORTH EAST,8,IND,M,WEST BENGAL,909,604048,591656,830794,72.71
0.09,TAPAN KUMAR SARKAR,CALCUTTA NORTH EAST,9,IND,M,WEST BENGAL,529,604048,591656,830794,72.71
0.07,ACHINTA JANA,CALCUTTA NORTH EAST,10,IND,M,WEST BENGAL,421,604048,591656,830794,72.71
50.07,BIPLAB DASGUPTA,CALCUTTA SOUTH,1,CPM,M,WEST BENGAL,363674,740076,726343,1013580,73.02
46.61,BHOLANATH SEN,CALCUTTA SOUTH,2,INC,M,WEST BENGAL,338518,740076,726343,1013580,73.02
2.54,JNANENDRA BANERJEE,CALCUTTA SOUTH,3,BJP,M,WEST BENGAL,18418,740076,726343,1013580,73.02
0.3,BANERJEE SANKAR SOM,CALCUTTA SOUTH,4,IND,M,WEST BENGAL,2213,740076,726343,1013580,73.02
0.2,SOURENDRA NATH MITRA,CALCUTTA SOUTH,5,IND,M,WEST BENGAL,1459,740076,726343,1013580,73.02
0.15,ARUN GHOSH,CALCUTTA SOUTH,6,IND,M,WEST BENGAL,1065,740076,726343,1013580,73.02
0.14,UTPAL ROY,CALCUTTA SOUTH,7,IND,M,WEST BENGAL,996,740076,726343,1013580,73.02
48.63,SUSHANTA CHAKARBORTY,HOWRAH,1,CPM,M,WEST BENGAL,397138,829059,816667,1127539,73.53
48.45,PRIYA RANJAN DAS MUNSHI,HOWRAH,2,INC,M,WEST BENGAL,395706,829059,816667,1127539,73.53
0.51,MOLLA ZAHURUL,HOWRAH,3,MIM,M,WEST BENGAL,4168,829059,816667,1127539,73.53
0.48,ASIS KUMAR NANDI,HOWRAH,4,IND,M,WEST BENGAL,3951,829059,816667,1127539,73.53
0.25,MANZURUL MANNAN,HOWRAH,5,BSP,M,WEST BENGAL,2041,829059,816667,1127539,73.53
0.25,ANIL BARAN DAS,HOWRAH,6,AMB,M,WEST BENGAL,2006,829059,816667,1127539,73.53
0.22,ASOKE CHAKRABORTY,HOWRAH,7,IND,M,WEST BENGAL,1829,829059,816667,1127539,73.53
0.22,PARTHA PRATIM BANERJEE,HOWRAH,8,IND,M,WEST BENGAL,1758,829059,816667,1127539,73.53
0.13,RANJIT CHATTERJEE,HOWRAH,9,IND,M,WEST BENGAL,1096,829059,816667,1127539,73.53
0.11,SWAPAN PAROI,HOWRAH,10,IND,M,WEST BENGAL,928,829059,816667,1127539,73.53
0.11,ASHOKE CHATTERJEE,HOWRAH,11,IND,M,WEST BENGAL,900,829059,816667,1127539,73.53
0.11,BHAB SHILPI GOPAL DEY,HOWRAH,12,IND,M,WEST BENGAL,871,829059,816667,1127539,73.53
0.1,SUBRATA DHAR,HOWRAH,13,IND,M,WEST BENGAL,791,829059,816667,1127539,73.53
0.07,RAJENDRA PRASAD KUSHA,HOWRAH,14,DDP,M,WEST BENGAL,571,829059,816667,1127539,73.53
0.07,PROBIR PAUL,HOWRAH,15,IND,M,WEST BENGAL,558,829059,816667,1127539,73.53
0.06,DURGA DAS KARAR,HOWRAH,16,IND,M,WEST BENGAL,526,829059,816667,1127539,73.53
0.06,SUBHASIS MITRA,HOWRAH,17,IND,M,WEST BENGAL,507,829059,816667,1127539,73.53
0.06,DHARAM PAL SINGH,HOWRAH,18,IND,M,WEST BENGAL,451,829059,816667,1127539,73.53
0.05,RAM LAL CHOUDHURY,HOWRAH,19,IND,M,WEST BENGAL,441,829059,816667,1127539,73.53
0.05,MD. ALIMUDDIN,HOWRAH,20,IND,M,WEST BENGAL,430,829059,816667,1127539,73.53
52.4,HANAN MOLLAH,ULUBERIA,1,CPM,M,WEST BENGAL,393735,762036,751369,948820,80.31
45.47,ANWAR ALI SK,ULUBERIA,2,INC,M,WEST BENGAL,341639,762036,751369,948820,80.31
0.72,YOUSUF MOLLA,ULUBERIA,3,MIM,M,WEST BENGAL,5427,762036,751369,948820,80.31
0.72,SUPHAL CHANDRA SAU,ULUBERIA,4,AMB,M,WEST BENGAL,5397,762036,751369,948820,80.31
0.29,ABDUR ROUF ALI KHAN,ULUBERIA,5,IND,M,WEST BENGAL,2203,762036,751369,948820,80.31
0.19,JOGES CHANDRA SARKAR,ULUBERIA,6,BSP,M,WEST BENGAL,1416,762036,751369,948820,80.31
0.13,SATYA NARAYAN KEWAT,ULUBERIA,7,DDP,M,WEST BENGAL,956,762036,751369,948820,80.31
0.08,SK. ISRAFIL ALI,ULUBERIA,8,IND,M,WEST BENGAL,596,762036,751369,948820,80.31
53.02,SUDARSAN RAY CHOWDHURI,SERAMPORE,1,CPM,M,WEST BENGAL,426994,820770,805291,1066526,76.96
44.77,BIMAL KANTI GHOSH,SERAMPORE,2,INC,M,WEST BENGAL,360536,820770,805291,1066526,76.96
1.43,DWARKA PRASAD,SERAMPORE,3,BJP,M,WEST BENGAL,11530,820770,805291,1066526,76.96
0.37,KAIRI BISARJAN,SERAMPORE,4,IND,M,WEST BENGAL,2967,820770,805291,1066526,76.96
0.24,AMAR CHOWDHURY,SERAMPORE,5,IND,M,WEST BENGAL,1928,820770,805291,1066526,76.96
0.17,BHARSHI SHARMA,SERAMPORE,6,DDP,M,WEST BENGAL,1336,820770,805291,1066526,76.96
53.56,RUPCHAND PAL,HOOGHLY,1,CPM,M,WEST BENGAL,423701,803156,791146,961954,83.49
44.76,UMASANKAR HALDER,HOOGHLY,2,INC,M,WEST BENGAL,354154,803156,791146,961954,83.49
0.47,RABI CHOUDHURY,HOOGHLY,3,IND,M,WEST BENGAL,3698,803156,791146,961954,83.49
0.41,JATINDRA NATH BARAL,HOOGHLY,4,BSP,M,WEST BENGAL,3218,803156,791146,961954,83.49
0.24,SATISH MAL,HOOGHLY,5,IND,M,WEST BENGAL,1908,803156,791146,961954,83.49
0.2,JOY BANERJEE,HOOGHLY,6,IND,M,WEST BENGAL,1543,803156,791146,961954,83.49
0.18,PARESH NATH MUKHERJEE,HOOGHLY,7,AMB,M,WEST BENGAL,1398,803156,791146,961954,83.49
0.1,GAUTAM DAS,HOOGHLY,8,IND,M,WEST BENGAL,810,803156,791146,961954,83.49
0.09,RAMJIUT PATWA,HOOGHLY,9,DDP,M,WEST BENGAL,716,803156,791146,961954,83.49
52.83,ANIL BASU,ARAMBAGH,1,CPM,M,WEST BENGAL,423062,812748,800873,945549,85.96
44.77,SK HASAN IMAM,ARAMBAGH,2,INC,M,WEST BENGAL,358564,812748,800873,945549,85.96
1.32,NIKUNJA JANA,ARAMBAGH,3,AMB,M,WEST BENGAL,10541,812748,800873,945549,85.96
0.84,CHANDI DUTT,ARAMBAGH,4,IND,M,WEST BENGAL,6745,812748,800873,945549,85.96
0.24,SUNIL KUMAR NAVIK,ARAMBAGH,5,DDP,M,WEST BENGAL,1961,812748,800873,945549,85.96
58.11,GITA MUKHERJEE,PANSKURA,1,CPI,F,WEST BENGAL,422930,735702,727759,862664,85.28
40.76,CHITTARANJAN CHAKRABORTY,PANSKURA,2,INC,M,WEST BENGAL,296628,735702,727759,862664,85.28
0.55,KALIPADA MURMU,PANSKURA,3,JKD,M,WEST BENGAL,3984,735702,727759,862664,85.28
0.5,KANAILAL GHORAI,PANSKURA,4,JMM,M,WEST BENGAL,3659,735702,727759,862664,85.28
0.08,JAGAT SHAW,PANSKURA,5,DDP,M,WEST BENGAL,558,735702,727759,862664,85.28
50.05,SATYAGOPAL MISTRA,TAMLUK,1,CPM,M,WEST BENGAL,392393,793885,784020,930444,85.32
46.9,JOYANTA BHATTACHARYYA,TAMLUK,2,INC,M,WEST BENGAL,367737,793885,784020,930444,85.32
1.57,ASHUTTOSH SAMANTA,TAMLUK,3,IND,M,WEST BENGAL,12305,793885,784020,930444,85.32
0.65,ARUN GHOSH,TAMLUK,4,BJP,M,WEST BENGAL,5100,793885,784020,930444,85.32
0.41,ALOKE DAS,TAMLUK,5,IND,M,WEST BENGAL,3204,793885,784020,930444,85.32
0.31,AJIT KUMAR DAS,TAMLUK,6,BSP,M,WEST BENGAL,2431,793885,784020,930444,85.32
0.11,DINESH SARKAR,TAMLUK,7,IND,M,WEST BENGAL,850,793885,784020,930444,85.32
51.7,SUDHIR GIRI,CONTAI,1,CPM,M,WEST BENGAL,364318,712006,704642,858997,82.89
47.86,ABHA MAITI,CONTAI,2,INC,F,WEST BENGAL,337238,712006,704642,858997,82.89
0.44,ADHAR NAHAL,CONTAI,3,IND,M,WEST BENGAL,3086,712006,704642,858997,82.89
57.15,INDRAJIT GUPTA,MIDNAPORE,1,CPI,M,WEST BENGAL,428260,760379,749416,944374,80.52
39.49,GOURI CHOUBEY,MIDNAPORE,2,INC,F,WEST BENGAL,295940,760379,749416,944374,80.52
1.69,DULAL CHANDRA MURMU,MIDNAPORE,3,JKD,M,WEST BENGAL,12650,760379,749416,944374,80.52
0.87,DILIP MAITI,MIDNAPORE,4,IND,M,WEST BENGAL,6522,760379,749416,944374,80.52
0.33,SATISH CHANDRA BISWAS,MIDNAPORE,5,BSP,M,WEST BENGAL,2456,760379,749416,944374,80.52
0.28,DINABANDHU MUKHERJEE,MIDNAPORE,6,AMB,M,WEST BENGAL,2070,760379,749416,944374,80.52
0.11,SUSHIL KUMAR,MIDNAPORE,7,IND,M,WEST BENGAL,810,760379,749416,944374,80.52
0.09,SATYANARAYAN KOTWALA,MIDNAPORE,8,DDP,M,WEST BENGAL,708,760379,749416,944374,80.52
56.98,MATILAL HANSDA,JHARGRAM (ST),1,CPM,M,WEST BENGAL,397944,711333,698389,877223,81.09
23.92,PANCHANAN HANSDA,JHARGRAM (ST),2,INC,M,WEST BENGAL,167046,711333,698389,877223,81.09
18.54,NAREN HANSDA,JHARGRAM (ST),3,JKD,M,WEST BENGAL,129508,711333,698389,877223,81.09
0.37,MANGAL BASKEY,JHARGRAM (ST),4,AMB,M,WEST BENGAL,2606,711333,698389,877223,81.09
0.18,HARDHAN HANSDA,JHARGRAM (ST),5,WBS(BM),M,WEST BENGAL,1285,711333,698389,877223,81.09
56.01,CHITTA RANJAN MAHATA,PURULIA,1,FBL,M,WEST BENGAL,379191,690012,677051,892696,77.3
35.49,SITARAM MAHATO,PURULIA,2,INC,M,WEST BENGAL,240296,690012,677051,892696,77.3
6.04,SURAJ NARAYAN MAHATO,PURULIA,3,JMM,M,WEST BENGAL,40876,690012,677051,892696,77.3
0.95,DAMAN CHANDRA KUIRY,PURULIA,4,AMB,M,WEST BENGAL,6454,690012,677051,892696,77.3
0.77,MOHAN LAL CHOUBEY,PURULIA,5,BJP,M,WEST BENGAL,5233,690012,677051,892696,77.3
0.32,SARIT KUMAR CHAKRABARTY,PURULIA,6,IND,M,WEST BENGAL,2141,690012,677051,892696,77.3
0.17,ISHAN CHANDRA KUMAR,PURULIA,7,WBS(BM),M,WEST BENGAL,1126,690012,677051,892696,77.3
0.1,SUKUMAR DAS,PURULIA,8,IND,M,WEST BENGAL,707,690012,677051,892696,77.3
0.1,RADHA RAMAN GHOSH,PURULIA,9,IND,M,WEST BENGAL,680,690012,677051,892696,77.3
0.05,RAM SAMUJH YADAV,PURULIA,10,DDP,M,WEST BENGAL,347,690012,677051,892696,77.3
55.91,BASUDEB ACHARIA,BANKURA,1,CPM,M,WEST BENGAL,381087,694886,681668,915339,75.92
37.66,ASHIS CHAKRABARTY,BANKURA,2,INC,M,WEST BENGAL,256689,694886,681668,915339,75.92
3.27,BHASKAR BHADRA,BANKURA,3,IND,M,WEST BENGAL,22268,694886,681668,915339,75.92
1.38,NANDA LAL KISKU,BANKURA,4,IND,M,WEST BENGAL,9394,694886,681668,915339,75.92
0.45,SAKTIPADA MUKHOPADHYAY,BANKURA,5,IND,M,WEST BENGAL,3035,694886,681668,915339,75.92
0.39,ASOK MAHATA,BANKURA,6,JKD,M,WEST BENGAL,2689,694886,681668,915339,75.92
0.33,ASIM GOSWAMI,BANKURA,7,IND,M,WEST BENGAL,2269,694886,681668,915339,75.92
0.32,LAXMIKANTA MAHATA,BANKURA,8,IND,M,WEST BENGAL,2211,694886,681668,915339,75.92
0.21,NAND LAL GUPTA,BANKURA,9,DDP,M,WEST BENGAL,1419,694886,681668,915339,75.92
0.09,ANIL KUMAR THAKUR,BANKURA,10,IND,M,WEST BENGAL,607,694886,681668,915339,75.92
59.78,SUKHENDU KHAN,VISHNUPUR (SC),1,CPM,M,WEST BENGAL,438322,744882,733170,907049,82.12
34.2,JAYANTA KUMAR MALLICK,VISHNUPUR (SC),2,INC,M,WEST BENGAL,250733,744882,733170,907049,82.12
5.26,AJIT SAHA,VISHNUPUR (SC),3,JKD,M,WEST BENGAL,38529,744882,733170,907049,82.12
0.65,MAHADEB MANDAL,VISHNUPUR (SC),4,AMB,M,WEST BENGAL,4798,744882,733170,907049,82.12
0.11,SHYAMAPADA BAG,VISHNUPUR (SC),5,DDP,M,WEST BENGAL,788,744882,733170,907049,82.12
65.68,PURNA CHANDRA MALIK,DURGAPUR (SC),1,CPM,M,WEST BENGAL,468710,732788,713577,1020338,71.82
28.88,GOPAL MONDAL,DURGAPUR (SC),2,INC,M,WEST BENGAL,206086,732788,713577,1020338,71.82
1.79,BYOM SANKAR RUIDAS,DURGAPUR (SC),3,IND,M,WEST BENGAL,12771,732788,713577,1020338,71.82
1.3,NIKHIL KUMAR MONDAL,DURGAPUR (SC),4,JMM,M,WEST BENGAL,9247,732788,713577,1020338,71.82
0.77,PARESH NATH DHIBAR,DURGAPUR (SC),5,AMB,M,WEST BENGAL,5467,732788,713577,1020338,71.82
0.75,BHAKTADAS MANDAL,DURGAPUR (SC),6,BSP,M,WEST BENGAL,5354,732788,713577,1020338,71.82
0.63,NIRMAL MANDAL,DURGAPUR (SC),7,IND,M,WEST BENGAL,4462,732788,713577,1020338,71.82
0.21,KAKA JOGINDER SINGH URF. DHARTI PAKAD,DURGAPUR (SC),8,IND,M,WEST BENGAL,1480,732788,713577,1020338,71.82
49.59,HARADHAN ROY,ASANSOL,1,CPM,M,WEST BENGAL,374281,771578,754774,1104458,69.86
43.99,PRADIP BHATTACHARJEE,ASANSOL,2,INC,M,WEST BENGAL,332044,771578,754774,1104458,69.86
2.79,AMARNATH KESHRI,ASANSOL,3,BJP,M,WEST BENGAL,21077,771578,754774,1104458,69.86
1.6,GANESH PAL,ASANSOL,4,CPI(ML),M,WEST BENGAL,12096,771578,754774,1104458,69.86
0.66,MAHENDRA PASWAN,ASANSOL,5,BSP,M,WEST BENGAL,5019,771578,754774,1104458,69.86
0.4,GHANTY MANIK,ASANSOL,6,AMB,M,WEST BENGAL,3035,771578,754774,1104458,69.86
0.33,SUDESH MURMU,ASANSOL,7,IND,M,WEST BENGAL,2471,771578,754774,1104458,69.86
0.2,NARAYAN PANDIT,ASANSOL,8,IND,M,WEST BENGAL,1510,771578,754774,1104458,69.86
0.2,G. K. SHARMA,ASANSOL,9,IND,M,WEST BENGAL,1506,771578,754774,1104458,69.86
0.12,SAMBHUNATH RAJBHAR,ASANSOL,10,DDP,M,WEST BENGAL,914,771578,754774,1104458,69.86
0.11,SAMIR KUMAR DEY,ASANSOL,11,IND,M,WEST BENGAL,821,771578,754774,1104458,69.86
61.28,SUDHIR RAY,BURDWAN,1,CPM,M,WEST BENGAL,515140,853782,840690,1024881,83.31
38.02,PRODYUT GUHA,BURDWAN,2,INC,M,WEST BENGAL,319610,853782,840690,1024881,83.31
0.41,BHRIGUNATH SINGH,BURDWAN,3,DDP,M,WEST BENGAL,3424,853782,840690,1024881,83.31
0.3,BARUN KUMAR BASU,BURDWAN,4,IND,M,WEST BENGAL,2516,853782,840690,1024881,83.31
52.41,SAIFUDDIN CHAUDHURY,KATWA,1,CPM,M,WEST BENGAL,419042,811642,799537,969983,83.68
38.76,NURUL ISLAM,KATWA,2,INC,M,WEST BENGAL,309933,811642,799537,969983,83.68
6.78,SHANTI ROY,KATWA,3,BJP,F,WEST BENGAL,54194,811642,799537,969983,83.68
1.2,BASKOY GOPENATH,KATWA,4,IND,M,WEST BENGAL,9568,811642,799537,969983,83.68
0.37,MAHADEB DALAL M JNP,KATWA,5,(JP),NA,WEST BENGAL,2993,811642,799537,969983,83.68
0.19,KASHINATH MUNSHI,KATWA,6,BSP,M,WEST BENGAL,1507,811642,799537,969983,83.68
0.15,GOPINATH MANDI,KATWA,7,IND,M,WEST BENGAL,1199,811642,799537,969983,83.68
0.14,RAJNATH KURMI,KATWA,8,DDP,M,WEST BENGAL,1101,811642,799537,969983,83.68
60.42,CHATTERJEE SOMNATH,BOLPUR,1,CPM,M,WEST BENGAL,421483,711128,697633,897907,79.2
36.97,SACHINANDAN SAU,BOLPUR,2,INC,M,WEST BENGAL,257890,711128,697633,897907,79.2
1.17,MADESWAR HOSSAIN,BOLPUR,3,IND,M,WEST BENGAL,8164,711128,697633,897907,79.2
0.72,MAHONMBD SADDU KAS M JNP,BOLPUR,4,(JP),NA,WEST BENGAL,5045,711128,697633,897907,79.2
0.37,RABINDRANATH GHOSH,BOLPUR,5,IND,M,WEST BENGAL,2587,711128,697633,897907,79.2
0.21,ABU TAHER MIRZA,BOLPUR,6,IND,M,WEST BENGAL,1437,711128,697633,897907,79.2
0.15,SANAT KUMAR DATTA,BOLPUR,7,IND,M,WEST BENGAL,1027,711128,697633,897907,79.2
50.88,DOME RAMCHANDRA,BIRBHUM (SC),1,CPM,M,WEST BENGAL,345898,692217,679799,907420,76.28
41.77,BADAL BAGDI,BIRBHUM (SC),2,INC,M,WEST BENGAL,283949,692217,679799,907420,76.28
3.54,DUKARI SAHA,BIRBHUM (SC),3,MUL,M,WEST BENGAL,24076,692217,679799,907420,76.28
2.09,BAIDYANATHA MAL,BIRBHUM (SC),4,IND,M,WEST BENGAL,14229,692217,679799,907420,76.28
1.47,MONDAL BASUDEV M JNP,BIRBHUM (SC),5,(JP),NA,WEST BENGAL,10026,692217,679799,907420,76.28
0.24,RANAJIT MAL,BIRBHUM (SC),6,IND,M,WEST BENGAL,1621,692217,679799,907420,76.28
47.21,MANORANJAN BHAKTA,ANDAMAN & NICOBAR ISLANDS,1,INC,M,ANDAMAN & NICOBAR ISLANDS,53383,115403,113065,160940,71.71
30.49,TAPAN BEPARI,ANDAMAN & NICOBAR ISLANDS,2,CPM,M,ANDAMAN & NICOBAR ISLANDS,34469,115403,113065,160940,71.71
16.96,KANDASWAMY K.,ANDAMAN & NICOBAR ISLANDS,3,ICS(SCS),M,ANDAMAN & NICOBAR ISLANDS,19172,115403,113065,160940,71.71
3.94,MARIDAR S.M.J,ANDAMAN & NICOBAR ISLANDS,4,IND,M,ANDAMAN & NICOBAR ISLANDS,4457,115403,113065,160940,71.71
0.71,ROBERT R.,ANDAMAN & NICOBAR ISLANDS,5,IND,M,ANDAMAN & NICOBAR ISLANDS,806,115403,113065,160940,71.71
0.49,ZUBAIDA CHEKU,ANDAMAN & NICOBAR ISLANDS,6,IND,F,ANDAMAN & NICOBAR ISLANDS,553,115403,113065,160940,71.71
0.2,SHREEF J.B.,ANDAMAN & NICOBAR ISLANDS,7,IND,M,ANDAMAN & NICOBAR ISLANDS,225,115403,113065,160940,71.71
42.05,HARMOHAN DHAWAN,CHANDIGARH,1,JD,M,CHANDIGARH,91212,219697,216903,334522,65.67
40.22,JAGAN NATH KAUSHAL,CHANDIGARH,2,INC,M,CHANDIGARH,87238,219697,216903,334522,65.67
12.26,DHARAM VIR SEHGAL,CHANDIGARH,3,BJP,M,CHANDIGARH,26586,219697,216903,334522,65.67
1.34,UAJAGAR SINGH SANDHU,CHANDIGARH,4,BSP,M,CHANDIGARH,2905,219697,216903,334522,65.67
0.77,CHANDER GUPTA KAPURIA,CHANDIGARH,5,IND,M,CHANDIGARH,1661,219697,216903,334522,65.67
0.76,KAMAL KANT GARHWALI,CHANDIGARH,6,IND,M,CHANDIGARH,1647,219697,216903,334522,65.67
0.62,AFTAB RAI MAINI M JNP,CHANDIGARH,7,(JP),NA,CHANDIGARH,1336,219697,216903,334522,65.67
0.57,GURNAM SINGH,CHANDIGARH,8,IND,M,CHANDIGARH,1227,219697,216903,334522,65.67
0.41,KASHWA NAND,CHANDIGARH,9,IND,M,CHANDIGARH,882,219697,216903,334522,65.67
0.14,SHYAM BAHADUR SINGH,CHANDIGARH,10,IND,M,CHANDIGARH,300,219697,216903,334522,65.67
0.14,SHYAM LAL,CHANDIGARH,11,DDP,M,CHANDIGARH,300,219697,216903,334522,65.67
0.12,JAGAT RAM,CHANDIGARH,12,IND,M,CHANDIGARH,257,219697,216903,334522,65.67
0.08,RAM CHAND,CHANDIGARH,13,IND,M,CHANDIGARH,165,219697,216903,334522,65.67
0.06,BHUPINDER SINGH,CHANDIGARH,14,SAD(M),M,CHANDIGARH,133,219697,216903,334522,65.67
0.06,GURBACHAN SINGH ANAND M LKD,CHANDIGARH,15,(B),NA,CHANDIGARH,132,219697,216903,334522,65.67
0.06,JOGINDER SINGH,CHANDIGARH,16,IND,M,CHANDIGARH,124,219697,216903,334522,65.67
0.05,SURJIT SINGH SODHI S/O VERYAM SINGH,CHANDIGARH,17,IND,M,CHANDIGARH,117,219697,216903,334522,65.67
0.04,CHARAN JEET SINGH,CHANDIGARH,18,IND,M,CHANDIGARH,96,219697,216903,334522,65.67
0.04,GIANI RAM SINGH,CHANDIGARH,19,IND,M,CHANDIGARH,93,219697,216903,334522,65.67
0.04,INDERJIT GUPTA,CHANDIGARH,20,IND,M,CHANDIGARH,85,219697,216903,334522,65.67
0.04,AJMER SINGH,CHANDIGARH,21,IND,M,CHANDIGARH,81,219697,216903,334522,65.67
0.04,SANJEEV CHUNNI,CHANDIGARH,22,IND,M,CHANDIGARH,79,219697,216903,334522,65.67
0.03,VISHWAMITTER MAHAJAN,CHANDIGARH,23,IND,M,CHANDIGARH,64,219697,216903,334522,65.67
0.02,VIDYA BHUSHAN SOOD,CHANDIGARH,24,IND,M,CHANDIGARH,49,219697,216903,334522,65.67
0.02,VED PRAKASH ANAND,CHANDIGARH,25,IND,M,CHANDIGARH,49,219697,216903,334522,65.67
0.02,SURJIT SINGH S/O BISHAN SINGH,CHANDIGARH,26,IND,M,CHANDIGARH,44,219697,216903,334522,65.67
0.02,DEVI DAYAL,CHANDIGARH,27,IND,M,CHANDIGARH,41,219697,216903,334522,65.67
42.66,DELKAR MOHANBHAI SANJIBHAI,DADRA & NAGAR HAVELI (ST),1,IND,M,DADRA & NAGAR HAVELI,22184,54200,51998,74320,72.93
28.61,GAVALI SITARAMBHAI JIVIABHAI,DADRA & NAGAR HAVELI (ST),2,INC,M,DADRA & NAGAR HAVELI,14875,54200,51998,74320,72.93
16.59,PATEL RITABEN AMRUTBHAI,DADRA & NAGAR HAVELI (ST),3,IND,F,DADRA & NAGAR HAVELI,8627,54200,51998,74320,72.93
10.78,GIMBHAL LADAKBHAI DEVJIBHAI,DADRA & NAGAR HAVELI (ST),4,CPM,M,DADRA & NAGAR HAVELI,5604,54200,51998,74320,72.93
1.36,PATEL ISHWARBHAI GANDUBHAI,DADRA & NAGAR HAVELI (ST),5,BSP,M,DADRA & NAGAR HAVELI,708,54200,51998,74320,72.93
42.82,TANDEL DEVJI JOGIBHAI,DAMAN AND DIU,1,IND,M,DAMAN & DIU,15647,37451,36538,56719,66.03
37.79,TANDEL GOPALBHAI KALYANBHAI,DAMAN AND DIU,2,INC,M,DAMAN & DIU,13807,37451,36538,56719,66.03
18.42,RANI JATHMALANI,DAMAN AND DIU,3,JD,F,DAMAN & DIU,6732,37451,36538,56719,66.03
0.67,NAIK ANIL PRABHAKAR,DAMAN AND DIU,4,IND,M,DAMAN & DIU,243,37451,36538,56719,66.03
0.3,PRABHAKAR BHAGWANBHAI SOMABHAI,DAMAN AND DIU,5,IND,M,DAMAN & DIU,109,37451,36538,56719,66.03
