%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.18,BIJAI RAM,ETAWAH,20,IND,M,UTTAR PRADESH,837,473966,460892,949081,49.94
0.17,GANESH BABOO ALIAS GANESH GYANARTHI,ETAWAH,21,IND,M,UTTAR PRADESH,779,473966,460892,949081,49.94
0.17,RAMESH CHANDRA,ETAWAH,22,IND,M,UTTAR PRADESH,774,473966,460892,949081,49.94
0.17,ASHOK,ETAWAH,23,IND,M,UTTAR PRADESH,764,473966,460892,949081,49.94
0.16,SRI PRAKASH,ETAWAH,24,IND,M,UTTAR PRADESH,751,473966,460892,949081,49.94
0.16,PREM NARAYAN SACHAN,ETAWAH,25,IND,M,UTTAR PRADESH,733,473966,460892,949081,49.94
0.16,KRIPA SHANKAR GOYAL ALIAS SATYA PRIYMANAV,ETAWAH,26,NP,M,UTTAR PRADESH,730,473966,460892,949081,49.94
0.16,RAM KUMAR,ETAWAH,27,IND,M,UTTAR PRADESH,730,473966,460892,949081,49.94
0.15,MAHAVIR SINGH,ETAWAH,28,IND,M,UTTAR PRADESH,704,473966,460892,949081,49.94
0.13,UDAI PRATAP SINGH,ETAWAH,29,IND,M,UTTAR PRADESH,585,473966,460892,949081,49.94
0.12,ASHOK KUMAR,ETAWAH,30,IND,M,UTTAR PRADESH,559,473966,460892,949081,49.94
0.12,LAL SINGH,ETAWAH,31,IND,M,UTTAR PRADESH,545,473966,460892,949081,49.94
0.1,VIRENDRA NARAYAN,ETAWAH,32,IND,M,UTTAR PRADESH,471,473966,460892,949081,49.94
0.09,ATAR SINGH,ETAWAH,33,IND,M,UTTAR PRADESH,397,473966,460892,949081,49.94
0.08,KAKA JOGINDER SINGH ALIAS DHARTI PAKAD,ETAWAH,34,IND,M,UTTAR PRADESH,387,473966,460892,949081,49.94
0.08,SHYAM KISHORE,ETAWAH,35,IND,M,UTTAR PRADESH,379,473966,460892,949081,49.94
0.08,VISHAV NATH,ETAWAH,36,IND,M,UTTAR PRADESH,353,473966,460892,949081,49.94
0.07,NARENDRA KUMAR,ETAWAH,37,IND,M,UTTAR PRADESH,345,473966,460892,949081,49.94
0.07,VAHEED ULLAH KHAN ALIAS KALLOO BHAI,ETAWAH,38,IND,M,UTTAR PRADESH,324,473966,460892,949081,49.94
0.07,RAM NARESH,ETAWAH,39,IND,M,UTTAR PRADESH,308,473966,460892,949081,49.94
0.07,BABA RAM SOORAJ SINGH YADAV,ETAWAH,40,IND,M,UTTAR PRADESH,306,473966,460892,949081,49.94
0.06,SAHAB SINGH TRIPATHI,ETAWAH,41,IND,M,UTTAR PRADESH,293,473966,460892,949081,49.94
0.06,IRSHAD MOHAMMAD,ETAWAH,42,IND,M,UTTAR PRADESH,284,473966,460892,949081,49.94
0.05,RAM KAILASH SINGH,ETAWAH,43,IND,M,UTTAR PRADESH,217,473966,460892,949081,49.94
0.04,SURESH,ETAWAH,44,IND,M,UTTAR PRADESH,203,473966,460892,949081,49.94
0.04,PRADEEP KUMAR CHATURVEDI,ETAWAH,45,IND,M,UTTAR PRADESH,202,473966,460892,949081,49.94
0.04,NETRAPAL SINGH,ETAWAH,46,IND,M,UTTAR PRADESH,165,473966,460892,949081,49.94
0.03,GYAN SINGH,ETAWAH,47,IND,M,UTTAR PRADESH,132,473966,460892,949081,49.94
0.03,JAGMOHAN SINGH,ETAWAH,48,IND,M,UTTAR PRADESH,130,473966,460892,949081,49.94
36.34,CHHOTE SINGH YADAV,KANNAUJ,1,JP,M,UTTAR PRADESH,172594,489693,474926,945773,51.78
23.46,T.N. CHATURVEDI,KANNAUJ,2,BJP,M,UTTAR PRADESH,111419,489693,474926,945773,51.78
21.54,RAM BAX VERMA,KANNAUJ,3,JD,M,UTTAR PRADESH,102295,489693,474926,945773,51.78
14.42,CHANDER BOOSHAN SINGH ALIAS MANNU BABU,KANNAUJ,4,INC,M,UTTAR PRADESH,68480,489693,474926,945773,51.78
0.9,MOINUDDIN,KANNAUJ,5,MSD,M,UTTAR PRADESH,4278,489693,474926,945773,51.78
0.79,MUNIM SINGH,KANNAUJ,6,BLMD,M,UTTAR PRADESH,3762,489693,474926,945773,51.78
0.77,SUBEDAR SINGH,KANNAUJ,7,DDP,M,UTTAR PRADESH,3656,489693,474926,945773,51.78
0.38,BHAJAN LAL ALIAS OMKAR,KANNAUJ,8,FBL,M,UTTAR PRADESH,1824,489693,474926,945773,51.78
0.38,SHEELA (W),KANNAUJ,9,IND,F,UTTAR PRADESH,1782,489693,474926,945773,51.78
0.35,PREETAMA (W),KANNAUJ,10,IND,F,UTTAR PRADESH,1680,489693,474926,945773,51.78
0.34,MAHENDER SINGH ALIAS SWAMI CHETNANAND,KANNAUJ,11,IND,M,UTTAR PRADESH,1609,489693,474926,945773,51.78
0.18,SURENDER SINGH,KANNAUJ,12,IND,M,UTTAR PRADESH,864,489693,474926,945773,51.78
0.14,MAYADEVI YADAV (W),KANNAUJ,13,IND,F,UTTAR PRADESH,683,489693,474926,945773,51.78
29.54,SALMAN KHURSEED,FARRUKHABAD,1,INC,M,UTTAR PRADESH,142842,498644,483580,959727,51.96
21.65,ANWAR MOHAAMMAD KHAN,FARRUKHABAD,2,JP,M,UTTAR PRADESH,104692,498644,483580,959727,51.96
20.77,VIRENDER SINGH KATIYAR,FARRUKHABAD,3,BJP,M,UTTAR PRADESH,100460,498644,483580,959727,51.96
17.76,SANTOSH BHARTIYA,FARRUKHABAD,4,JD,M,UTTAR PRADESH,85885,498644,483580,959727,51.96
4.07,ASHOK KUMAR,FARRUKHABAD,5,IND,M,UTTAR PRADESH,19703,498644,483580,959727,51.96
1.29,JAGESWAR PRASAD,FARRUKHABAD,6,LKD,M,UTTAR PRADESH,6238,498644,483580,959727,51.96
0.72,JAGDISH CHANDER,FARRUKHABAD,7,IND,M,UTTAR PRADESH,3461,498644,483580,959727,51.96
0.52,VISHWNATH,FARRUKHABAD,8,IND,M,UTTAR PRADESH,2538,498644,483580,959727,51.96
0.46,SURAJMAL,FARRUKHABAD,9,IND,M,UTTAR PRADESH,2245,498644,483580,959727,51.96
0.37,SIYARAM,FARRUKHABAD,10,IND,M,UTTAR PRADESH,1799,498644,483580,959727,51.96
0.32,VIJENDER,FARRUKHABAD,11,IND,M,UTTAR PRADESH,1544,498644,483580,959727,51.96
0.27,BADAN SINGH,FARRUKHABAD,12,IND,M,UTTAR PRADESH,1328,498644,483580,959727,51.96
0.27,OM SHANKER KASHYAP,FARRUKHABAD,13,IND,M,UTTAR PRADESH,1283,498644,483580,959727,51.96
0.25,SITARAM,FARRUKHABAD,14,DDP,M,UTTAR PRADESH,1219,498644,483580,959727,51.96
0.25,HARISAKAD,FARRUKHABAD,15,IND,M,UTTAR PRADESH,1201,498644,483580,959727,51.96
0.16,AJAY PRATAP KATIYAR,FARRUKHABAD,16,IND,M,UTTAR PRADESH,793,498644,483580,959727,51.96
0.15,SANTOSH SINGH,FARRUKHABAD,17,IND,M,UTTAR PRADESH,741,498644,483580,959727,51.96
0.15,ANIL KUMAR,FARRUKHABAD,18,IND,M,UTTAR PRADESH,726,498644,483580,959727,51.96
0.15,SURESH SARASWAT ELAIYCHIWALA,FARRUKHABAD,19,IND,M,UTTAR PRADESH,716,498644,483580,959727,51.96
0.14,SACHENDER PRATAP,FARRUKHABAD,20,IND,M,UTTAR PRADESH,662,498644,483580,959727,51.96
0.13,DARKHASI,FARRUKHABAD,21,IND,M,UTTAR PRADESH,629,498644,483580,959727,51.96
0.13,KESHAV BHAN,FARRUKHABAD,22,IND,M,UTTAR PRADESH,619,498644,483580,959727,51.96
0.12,VIJAY SINGH,FARRUKHABAD,23,IND,M,UTTAR PRADESH,568,498644,483580,959727,51.96
0.11,RAMESH,FARRUKHABAD,24,IND,M,UTTAR PRADESH,532,498644,483580,959727,51.96
0.09,WAHEED,FARRUKHABAD,25,IND,M,UTTAR PRADESH,446,498644,483580,959727,51.96
0.08,RAM AUTAR GUPTA,FARRUKHABAD,26,IND,M,UTTAR PRADESH,393,498644,483580,959727,51.96
0.07,RAJEEV RAM,FARRUKHABAD,27,IND,M,UTTAR PRADESH,317,498644,483580,959727,51.96
29.4,UDAI PRATAP SINGH,MAINPURI,17,JP,M,UTTAR PRADESH,126463,445269,430122,877588,50.74
26.57,RAM NARESH AGNIHOTRI,MAINPURI,9,BJP,M,UTTAR PRADESH,114298,445269,430122,877588,50.74
21.66,KRISHNA CHANDRA YADAV,MAINPURI,10,INC,M,UTTAR PRADESH,93159,445269,430122,877588,50.74
12.28,SHIVRAJ SINGH YADAV,MAINPURI,11,JD,M,UTTAR PRADESH,52839,445269,430122,877588,50.74
7.34,VED RAM SAGAR,MAINPURI,12,BSP,M,UTTAR PRADESH,31590,445269,430122,877588,50.74
0.43,RAM BAKSH SINGH PATHOR,MAINPURI,13,DDP,M,UTTAR PRADESH,1861,445269,430122,877588,50.74
0.41,SHOKIN SINGH YADAV,MAINPURI,14,IND,M,UTTAR PRADESH,1748,445269,430122,877588,50.74
0.4,SATYA PRAKASH,MAINPURI,8,IND,M,UTTAR PRADESH,1731,445269,430122,877588,50.74
0.36,OM PRAKASH,MAINPURI,16,IND,M,UTTAR PRADESH,1543,445269,430122,877588,50.74
0.34,ALOK,MAINPURI,3,IND,M,UTTAR PRADESH,1482,445269,430122,877588,50.74
0.34,BHISHAM SINGH RAJPUT,MAINPURI,18,IND,M,UTTAR PRADESH,1467,445269,430122,877588,50.74
0.25,SUDHIR KUMAR,MAINPURI,4,IND,M,UTTAR PRADESH,1091,445269,430122,877588,50.74
0.2,RAM KUMAR,MAINPURI,5,IND,M,UTTAR PRADESH,850,445269,430122,877588,50.74
30.18,SWAMY SURESHNAND,JALESAR,1,BJP,M,UTTAR PRADESH,115113,394776,381385,844986,46.72
23.81,SUSHELLA BRIJRAJ SINGH (W),JALESAR,2,JD,F,UTTAR PRADESH,90821,394776,381385,844986,46.72
18.19,RAMESH YADAV,JALESAR,3,JP,M,UTTAR PRADESH,69370,394776,381385,844986,46.72
13.25,MANVANDER SINGH,JALESAR,4,IND,M,UTTAR PRADESH,50552,394776,381385,844986,46.72
5.77,LAYAK SINGH,JALESAR,5,BSP,M,UTTAR PRADESH,21992,394776,381385,844986,46.72
3.62,JASWANT SINGH YADAV,JALESAR,6,IND,M,UTTAR PRADESH,13813,394776,381385,844986,46.72
2.27,TULARAM,JALESAR,7,IND,M,UTTAR PRADESH,8655,394776,381385,844986,46.72
0.56,RAM SINGH,JALESAR,8,LKD,M,UTTAR PRADESH,2150,394776,381385,844986,46.72
0.56,SURANDER PAL SINGH,JALESAR,9,IND,M,UTTAR PRADESH,2139,394776,381385,844986,46.72
0.32,LAL SINGH,JALESAR,10,DDP,M,UTTAR PRADESH,1218,394776,381385,844986,46.72
0.31,SATTAR,JALESAR,11,IND,M,UTTAR PRADESH,1178,394776,381385,844986,46.72
0.31,RAJVEER SINGH,JALESAR,12,IND,M,UTTAR PRADESH,1170,394776,381385,844986,46.72
0.16,SATPRAKASH,JALESAR,13,IND,M,UTTAR PRADESH,598,394776,381385,844986,46.72
0.15,PREMPAL,JALESAR,14,IND,M,UTTAR PRADESH,569,394776,381385,844986,46.72
0.12,DINESH CHANDER KUSHWAHA,JALESAR,15,IND,M,UTTAR PRADESH,475,394776,381385,844986,46.72
0.12,CHHOTE LAL,JALESAR,16,IND,M,UTTAR PRADESH,470,394776,381385,844986,46.72
0.11,MATJI,JALESAR,17,IND,M,UTTAR PRADESH,403,394776,381385,844986,46.72
0.08,RADHEYSHYAM SHARAF,JALESAR,18,IND,M,UTTAR PRADESH,293,394776,381385,844986,46.72
0.06,KIRPAL SINGH YADAV,JALESAR,19,IND,M,UTTAR PRADESH,213,394776,381385,844986,46.72
0.05,AMARJEET SINGH,JALESAR,20,IND,M,UTTAR PRADESH,193,394776,381385,844986,46.72
33.4,MAHADEEPAK SINGH,ETAH,10,BJP,M,UTTAR PRADESH,148169,466126,443654,839807,55.5
27.94,LATOORI SINGH,ETAH,9,JP,M,UTTAR PRADESH,123937,466126,443654,839807,55.5
15.34,MALIK MOHAMMADMUSHIR AHMED KHAN,ETAH,8,JD,M,UTTAR PRADESH,68078,466126,443654,839807,55.5
12.83,KAILASH YADAV,ETAH,7,INC,M,UTTAR PRADESH,56939,466126,443654,839807,55.5
7.6,RADHEY SYAM,ETAH,6,BSP,M,UTTAR PRADESH,33721,466126,443654,839807,55.5
0.77,RAMNIWAS YADAV,ETAH,5,LKD,M,UTTAR PRADESH,3431,466126,443654,839807,55.5
0.5,ISHWAR DAYAL,ETAH,4,BKUS,M,UTTAR PRADESH,2205,466126,443654,839807,55.5
0.42,RAJENDERNATH SAXENA ALIAS PRIYA NATH,ETAH,3,IND,M,UTTAR PRADESH,1860,466126,443654,839807,55.5
0.24,RAJENDER PRASAD,ETAH,2,IND,M,UTTAR PRADESH,1079,466126,443654,839807,55.5
0.22,JAGMOHAN SINGH,ETAH,1,DDP,M,UTTAR PRADESH,959,466126,443654,839807,55.5
0.17,NIHARI,ETAH,11,IND,M,UTTAR PRADESH,740,466126,443654,839807,55.5
0.16,DOOSHASAN,ETAH,15,IND,M,UTTAR PRADESH,722,466126,443654,839807,55.5
0.15,ARVIND KUMAR,ETAH,14,IND,M,UTTAR PRADESH,657,466126,443654,839807,55.5
0.14,BHOODEV SINGH LODHI,ETAH,13,IND,M,UTTAR PRADESH,615,466126,443654,839807,55.5
0.12,NATHURAM,ETAH,12,IND,M,UTTAR PRADESH,542,466126,443654,839807,55.5
30.01,PRABHU DAYAL KATHERIA,FIROZABAD (SC),1,BJP,M,UTTAR PRADESH,130375,449710,434433,931499,48.28
29.7,SHIV NARAYAN GAUTAM,FIROZABAD (SC),2,JD,M,UTTAR PRADESH,129043,449710,434433,931499,48.28
15.23,AZAD KUMAR KARDAM,FIROZABAD (SC),3,INC,M,UTTAR PRADESH,66183,449710,434433,931499,48.28
14.21,RAMJI LAL SUMAN,FIROZABAD (SC),4,JP,M,UTTAR PRADESH,61725,449710,434433,931499,48.28
5.38,VIRANDRA SOHI,FIROZABAD (SC),5,BSP,M,UTTAR PRADESH,23372,449710,434433,931499,48.28
1.93,RAM AUTAR,FIROZABAD (SC),6,IND,M,UTTAR PRADESH,8386,449710,434433,931499,48.28
0.86,SIYA RAM,FIROZABAD (SC),7,DDP,M,UTTAR PRADESH,3756,449710,434433,931499,48.28
0.85,RAM VILAS,FIROZABAD (SC),8,IND,M,UTTAR PRADESH,3679,449710,434433,931499,48.28
0.44,NARAYAN SINGH,FIROZABAD (SC),9,IND,M,UTTAR PRADESH,1932,449710,434433,931499,48.28
0.34,NARANDRA PRAKASH,FIROZABAD (SC),10,IND,M,UTTAR PRADESH,1494,449710,434433,931499,48.28
0.31,ARJUN SINGH,FIROZABAD (SC),11,IND,M,UTTAR PRADESH,1334,449710,434433,931499,48.28
0.19,BHAGWAN SINGH,FIROZABAD (SC),12,IND,M,UTTAR PRADESH,805,449710,434433,931499,48.28
0.18,CHAND PRAKASH,FIROZABAD (SC),13,IND,M,UTTAR PRADESH,787,449710,434433,931499,48.28
0.17,ASHOK KUMAR TAMOTOO,FIROZABAD (SC),14,IND,M,UTTAR PRADESH,726,449710,434433,931499,48.28
0.11,HANSU RAM AMBEDKARI,FIROZABAD (SC),15,IND,M,UTTAR PRADESH,492,449710,434433,931499,48.28
0.08,RAVI KUMAR GANDHI,FIROZABAD (SC),16,HMS,M,UTTAR PRADESH,344,449710,434433,931499,48.28
46.17,BHAGWAN SHANKER RAWAT,AGRA,1,BJP,M,UTTAR PRADESH,187328,419562,405738,919975,45.61
30.61,AJAY SINGH /O BHAGWAN SINGH,AGRA,2,JD,M,UTTAR PRADESH,124202,419562,405738,919975,45.61
16.56,NIHAL SINGH S/O FATEH SINGH,AGRA,3,INC,M,UTTAR PRADESH,67196,419562,405738,919975,45.61
2.45,HAZI ISLAM QURESHI,AGRA,4,JP,M,UTTAR PRADESH,9954,419562,405738,919975,45.61
0.79,SATYA PRAKASH SINGHAL,AGRA,5,IND,M,UTTAR PRADESH,3222,419562,405738,919975,45.61
0.33,ANIL ADARSH JAIN,AGRA,6,IND,M,UTTAR PRADESH,1329,419562,405738,919975,45.61
0.31,MAN SINGH,AGRA,7,UPRP,M,UTTAR PRADESH,1272,419562,405738,919975,45.61
0.22,MAHENDRA SINGH BALMIKI,AGRA,8,HMS,M,UTTAR PRADESH,891,419562,405738,919975,45.61
0.21,ASHOK KUMAR SHARMA,AGRA,9,IND,M,UTTAR PRADESH,860,419562,405738,919975,45.61
0.18,MAHENDRA NATH,AGRA,10,LKD,M,UTTAR PRADESH,731,419562,405738,919975,45.61
0.15,BHIKAM SINGH CHAUDHARY,AGRA,11,IND,M,UTTAR PRADESH,620,419562,405738,919975,45.61
0.14,BISHAMBHAR,AGRA,12,IND,M,UTTAR PRADESH,574,419562,405738,919975,45.61
0.13,AJAY SINGH S/O SH. ABHAY SINGH,AGRA,13,IND,M,UTTAR PRADESH,540,419562,405738,919975,45.61
0.12,RAJ KUMAR,AGRA,14,IND,M,UTTAR PRADESH,494,419562,405738,919975,45.61
0.11,GAURI SHANKER,AGRA,15,IND,M,UTTAR PRADESH,463,419562,405738,919975,45.61
0.11,BHOOPAL SINGH,AGRA,16,IND,M,UTTAR PRADESH,453,419562,405738,919975,45.61
0.11,DEVI RAM NISHAD,AGRA,17,IND,M,UTTAR PRADESH,427,419562,405738,919975,45.61
0.1,NIHAL SINGH S/O AMAR SINGH,AGRA,18,IND,M,UTTAR PRADESH,420,419562,405738,919975,45.61
0.1,HASNOO RAM AMBEDKARI,AGRA,19,MSD,M,UTTAR PRADESH,408,419562,405738,919975,45.61
0.1,AJIT KUMAR PATEL,AGRA,20,IND,M,UTTAR PRADESH,391,419562,405738,919975,45.61
0.09,YOGENDRA KUMAR GUPTA,AGRA,21,IND,M,UTTAR PRADESH,372,419562,405738,919975,45.61
0.09,PREM SINGH ALIAS PREM KUMAR KARDAM,AGRA,22,IND,M,UTTAR PRADESH,348,419562,405738,919975,45.61
0.07,GIR RAJ,AGRA,23,DDP,M,UTTAR PRADESH,297,419562,405738,919975,45.61
0.06,RAIS UDDIN,AGRA,24,IND,M,UTTAR PRADESH,261,419562,405738,919975,45.61
0.05,VIJAY KUMAR GARG,AGRA,25,IND,M,UTTAR PRADESH,222,419562,405738,919975,45.61
0.05,KRISHAN KANT ALIAS K.K. SHARMA,AGRA,26,IND,M,UTTAR PRADESH,221,419562,405738,919975,45.61
0.05,BHOOPENDRA PATHAK,AGRA,27,IND,M,UTTAR PRADESH,195,419562,405738,919975,45.61
0.05,MANOJ KUMAR,AGRA,28,IND,M,UTTAR PRADESH,195,419562,405738,919975,45.61
0.05,SURENDRA KUMAR SHARMA,AGRA,29,IND,M,UTTAR PRADESH,194,419562,405738,919975,45.61
0.04,VIMAL PRASAD,AGRA,30,IND,M,UTTAR PRADESH,177,419562,405738,919975,45.61
0.04,PRAKASH NARAYAN,AGRA,32,IND,M,UTTAR PRADESH,155,419562,405738,919975,45.61
0.04,AJAY KUMAR,AGRA,31,IND,M,UTTAR PRADESH,155,419562,405738,919975,45.61
0.04,BRIJ MOHAN,AGRA,33,IND,M,UTTAR PRADESH,145,419562,405738,919975,45.61
0.03,AKHILESH PRASAD,AGRA,34,IND,M,UTTAR PRADESH,131,419562,405738,919975,45.61
0.03,GIDWANI SUKHDEV,AGRA,35,IND,M,UTTAR PRADESH,125,419562,405738,919975,45.61
0.03,CHETANYA AGRAWAL PATRAKAR,AGRA,36,IND,M,UTTAR PRADESH,121,419562,405738,919975,45.61
0.03,GULJARI,AGRA,37,IND,M,UTTAR PRADESH,120,419562,405738,919975,45.61
0.03,NASIM QURESHI,AGRA,38,IND,M,UTTAR PRADESH,120,419562,405738,919975,45.61
0.02,M.A. KHAN CHAMAN,AGRA,39,IND,M,UTTAR PRADESH,101,419562,405738,919975,45.61
0.02,RADHA KISHAN LAWANIA,AGRA,40,IND,M,UTTAR PRADESH,94,419562,405738,919975,45.61
0.02,HARI PRAKASH,AGRA,41,IND,M,UTTAR PRADESH,82,419562,405738,919975,45.61
0.02,JAGDISH,AGRA,42,IND,M,UTTAR PRADESH,75,419562,405738,919975,45.61
0.01,MAHMOOD QURESHI,AGRA,43,IND,M,UTTAR PRADESH,57,419562,405738,919975,45.61
34.3,SWAMI SAKSHI JI,MATHURA,1,BJP,M,UTTAR PRADESH,156523,474770,456390,953944,49.77
30.9,LAXMI NARAYAN CHAUDHARY,MATHURA,2,JD,M,UTTAR PRADESH,141011,474770,456390,953944,49.77
22.43,VISHWENDRA SINGH,MATHURA,3,INC,M,UTTAR PRADESH,102385,474770,456390,953944,49.77
5.72,BHAGWAN SINGH,MATHURA,4,BSP,M,UTTAR PRADESH,26107,474770,456390,953944,49.77
3.59,KISHAN SINGH,MATHURA,5,JP,M,UTTAR PRADESH,16397,474770,456390,953944,49.77
0.53,VISHWANATH,MATHURA,6,IND,M,UTTAR PRADESH,2432,474770,456390,953944,49.77
0.25,GIRRAJ,MATHURA,7,UPRP,M,UTTAR PRADESH,1152,474770,456390,953944,49.77
0.24,POORAN SINGH SAINI,MATHURA,8,IND,M,UTTAR PRADESH,1106,474770,456390,953944,49.77
0.22,DIGAMBER SINGH,MATHURA,9,IND,M,UTTAR PRADESH,985,474770,456390,953944,49.77
0.17,OM VEER SINGH,MATHURA,10,IND,M,UTTAR PRADESH,781,474770,456390,953944,49.77
0.17,ASHOK,MATHURA,11,IND,M,UTTAR PRADESH,768,474770,456390,953944,49.77
0.17,ANEK SINGH,MATHURA,12,IND,M,UTTAR PRADESH,757,474770,456390,953944,49.77
0.17,VIJAY,MATHURA,13,IND,M,UTTAR PRADESH,754,474770,456390,953944,49.77
0.15,MOHAN SINGH RAJPUT,MATHURA,14,FBL,M,UTTAR PRADESH,688,474770,456390,953944,49.77
0.15,FAKKAR BABA,MATHURA,15,IND,M,UTTAR PRADESH,686,474770,456390,953944,49.77
0.15,TARA,MATHURA,16,IND,M,UTTAR PRADESH,685,474770,456390,953944,49.77
0.13,DWARIKA PRASAD CHATURVEDI,MATHURA,17,IND,M,UTTAR PRADESH,599,474770,456390,953944,49.77
0.12,HOTI LAL,MATHURA,18,IND,M,UTTAR PRADESH,530,474770,456390,953944,49.77
0.1,CHAUDHARY GAJADHAR,MATHURA,19,IND,M,UTTAR PRADESH,474,474770,456390,953944,49.77
0.1,RAJENDRA SINGH,MATHURA,20,IND,M,UTTAR PRADESH,435,474770,456390,953944,49.77
0.08,RAMESH CHANDRA SINGH,MATHURA,21,BKUS,M,UTTAR PRADESH,387,474770,456390,953944,49.77
0.08,CHETAN SINGH,MATHURA,22,IND,M,UTTAR PRADESH,382,474770,456390,953944,49.77
0.08,KHUTTE SINGH,MATHURA,23,IND,M,UTTAR PRADESH,366,474770,456390,953944,49.77
40.62,LAL BAHADUR RAWAL,HATHRAS (SC),1,BJP,M,UTTAR PRADESH,183628,469158,452011,909705,51.57
24.18,MUL CHANDRA,HATHRAS (SC),2,JD,M,UTTAR PRADESH,109284,469158,452011,909705,51.57
14.37,RAM PRASAD DESHMUKH,HATHRAS (SC),3,INC,M,UTTAR PRADESH,64959,469158,452011,909705,51.57
10.61,BANGALI SINGH,HATHRAS (SC),4,JP,M,UTTAR PRADESH,47956,469158,452011,909705,51.57
7.83,RAMESH CHANDRA RATNA,HATHRAS (SC),5,BSP,M,UTTAR PRADESH,35402,469158,452011,909705,51.57
0.68,KHACHER MAL,HATHRAS (SC),6,IND,M,UTTAR PRADESH,3087,469158,452011,909705,51.57
0.63,KARTAR SINGH,HATHRAS (SC),7,IND,M,UTTAR PRADESH,2851,469158,452011,909705,51.57
0.31,KISHAN LAL,HATHRAS (SC),8,IND,M,UTTAR PRADESH,1387,469158,452011,909705,51.57
0.28,JAI PAL SINGH MORYA,HATHRAS (SC),9,IND,M,UTTAR PRADESH,1275,469158,452011,909705,51.57
0.25,DALIP NIM,HATHRAS (SC),10,IND,M,UTTAR PRADESH,1110,469158,452011,909705,51.57
0.14,HARI SHANKER SANDAL,HATHRAS (SC),11,IND,M,UTTAR PRADESH,639,469158,452011,909705,51.57
0.1,INDRADAYAL GAUTAM,HATHRAS (SC),12,IND,M,UTTAR PRADESH,433,469158,452011,909705,51.57
38.85,SHILA DEVI GAUTAM (W),ALIGARH,11,BJP,F,UTTAR PRADESH,177161,471658,456023,934243,50.49
36.11,BALDEV SINGH,ALIGARH,2,JD,M,UTTAR PRADESH,164686,471658,456023,934243,50.49
15.92,BIJENDRA SINGH,ALIGARH,3,INC,M,UTTAR PRADESH,72580,471658,456023,934243,50.49
4.8,RAM SAHAI KASHYAP,ALIGARH,4,BSP,M,UTTAR PRADESH,21868,471658,456023,934243,50.49
1.42,SARMISHTHA SINGH (W),ALIGARH,5,JP,F,UTTAR PRADESH,6490,471658,456023,934243,50.49
0.58,CHANDRA BHAN SINGH,ALIGARH,6,LKD,M,UTTAR PRADESH,2646,471658,456023,934243,50.49
0.58,AKHTAR ALAM,ALIGARH,7,IND,M,UTTAR PRADESH,2628,471658,456023,934243,50.49
0.33,AMARNATH,ALIGARH,8,IND,M,UTTAR PRADESH,1503,471658,456023,934243,50.49
0.31,BHOJRAJ BHARTIYA,ALIGARH,1,IND,M,UTTAR PRADESH,1418,471658,456023,934243,50.49
0.21,KHURSHIDUR RAHMAN KHAN,ALIGARH,10,IND,M,UTTAR PRADESH,941,471658,456023,934243,50.49
0.16,G.D. KASHYAP,ALIGARH,19,IND,M,UTTAR PRADESH,739,471658,456023,934243,50.49
0.15,M.M. SAED,ALIGARH,12,IND,M,UTTAR PRADESH,693,471658,456023,934243,50.49
0.14,LAHIRI SINGH,ALIGARH,13,IND,M,UTTAR PRADESH,637,471658,456023,934243,50.49
0.13,YAGYA DEV,ALIGARH,14,IND,M,UTTAR PRADESH,587,471658,456023,934243,50.49
0.11,ISHWAR SINGH,ALIGARH,15,IND,M,UTTAR PRADESH,507,471658,456023,934243,50.49
0.08,LALIT KUMAR,ALIGARH,16,IND,M,UTTAR PRADESH,386,471658,456023,934243,50.49
0.08,HARI SINGH SAINI,ALIGARH,17,IND,M,UTTAR PRADESH,370,471658,456023,934243,50.49
0.04,SUBODH KUMAR,ALIGARH,18,IND,M,UTTAR PRADESH,183,471658,456023,934243,50.49
41.55,ROSHAN,KHURJA (SC),1,JD,M,UTTAR PRADESH,188737,470258,454249,965189,48.72
36.44,LAKSHMI CHAND,KHURJA (SC),2,BJP,M,UTTAR PRADESH,165520,470258,454249,965189,48.72
16.07,VIJAY DAKSH (W),KHURJA (SC),3,INC,F,UTTAR PRADESH,72999,470258,454249,965189,48.72
3.54,BHAGWAN DAS,KHURJA (SC),4,JP,M,UTTAR PRADESH,16090,470258,454249,965189,48.72
0.75,KARAN SINGH,KHURJA (SC),5,IND,M,UTTAR PRADESH,3413,470258,454249,965189,48.72
0.42,RAM SWAROOP,KHURJA (SC),6,DDP,M,UTTAR PRADESH,1908,470258,454249,965189,48.72
0.41,PRABHU DAYAL ADITYA,KHURJA (SC),7,IND,M,UTTAR PRADESH,1874,470258,454249,965189,48.72
0.33,NARPAT SINGH,KHURJA (SC),8,IND,M,UTTAR PRADESH,1506,470258,454249,965189,48.72
0.31,NARAIYAN PRASHAD KASHYAP,KHURJA (SC),9,IND,M,UTTAR PRADESH,1419,470258,454249,965189,48.72
0.17,RAM CHARAN,KHURJA (SC),10,IND,M,UTTAR PRADESH,783,470258,454249,965189,48.72
36.45,CHHATTERPAL,BULANDSHAHR,1,BJP,M,UTTAR PRADESH,163929,460292,449679,930235,49.48
